Task;Timestamp;PosX;PosY;PosZ;RotX;RotY;RotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;TargetPosX;TargetPosY;TargetPosZ;GWAngle
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.360635;0.9765584;-0.6056364;40.47924;40.72301;358.1188;0;0;0;0;0;0;0.711261;0.7303537;-0.6124616;310.1583;88.26795;312.2114;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3605204;0.976734;-0.605454;40.2533;40.69759;358.1505;0;0;0;0;0;0;0.7108492;0.7299898;-0.6107158;309.9961;87.54249;312.9031;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3603902;0.9768938;-0.6052265;40.10207;40.65052;358.1334;0;0;0;0;0;0;0.7106755;0.7296436;-0.609836;309.9531;86.9882;313.2184;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3600172;0.9776281;-0.604671;39.47028;40.49986;358.1053;0;0;0;0;0;0;0.7104459;0.7283255;-0.6073472;310.0664;85.70919;314.4671;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3599401;0.978673;-0.6040931;38.83628;40.34265;358.0483;0;0;0;0;0;0;0.7108201;0.727362;-0.6064799;310.3125;85.83338;314.7003;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3597128;0.9795573;-0.6038406;38.13475;40.21587;358.0107;0;0;0;0;0;0;0.7114441;0.7259853;-0.6057284;310.7405;85.87595;315.1403;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3594604;0.980545;-0.6035388;37.50119;40.10936;358.0281;0;0;0;0;0;0;0.7119991;0.72484;-0.6050649;311.0727;86.14096;315.7283;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3590925;0.9814171;-0.6032162;36.99556;40.00875;358.0489;0;0;0;0;0;0;0.7125307;0.7237057;-0.604369;311.4495;86.33465;316.1414;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3585767;0.9820991;-0.6031263;36.60727;39.92205;358.0567;0;0;0;0;0;0;0.7131085;0.7225708;-0.6035526;311.9054;86.38159;316.3968;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3583925;0.9824691;-0.603039;36.40886;39.88604;358.052;0;0;0;0;0;0;0.7133397;0.7219335;-0.6031786;312.1786;86.49789;316.3694;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3577487;0.9835503;-0.6028733;35.84858;39.84916;358.1526;0;0;0;0;0;0;0.7150828;0.7200639;-0.6011629;313.4863;86.02615;316.9093;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3572198;0.9840533;-0.6026375;35.53407;39.80971;358.2541;0;0;0;0;0;0;0.7154727;0.7190602;-0.5996414;313.9514;85.44643;317.4762;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3567685;0.9845352;-0.6025333;35.3205;39.72655;358.2958;0;0;0;0;0;0;0.7152873;0.7189413;-0.5992512;313.8329;85.42546;317.0664;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3560869;0.9848727;-0.6024704;35.08463;39.60007;358.2684;0;0;0;0;0;0;0.7143937;0.7195162;-0.5991625;313.4068;85.50167;316.3801;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3555026;0.9853311;-0.6021869;34.78749;39.41711;358.1686;0;0;0;0;0;0;0.7137505;0.7199565;-0.5983283;313.2202;85.28535;316.3694;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3549098;0.9856869;-0.6019418;34.57072;39.23941;358.111;0;0;0;0;0;0;0.7131579;0.7203946;-0.5974018;313.0524;84.8392;316.4974;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3545829;0.9857831;-0.601886;34.52841;39.14484;358.0834;0;0;0;0;0;0;0.7127841;0.7205848;-0.5967177;312.9484;84.50013;316.7527;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.353587;0.9856868;-0.6019268;34.61414;38.92212;358.0567;0;0;0;0;0;0;0.7117681;0.7209492;-0.5944365;312.6858;83.48337;318.0126;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3529665;0.9855943;-0.6019902;34.75627;38.83925;358.1139;0;0;0;0;0;0;0.7107818;0.721173;-0.5925413;312.5064;82.45719;318.676;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3526976;0.9855025;-0.6019945;34.85231;38.80048;358.1721;0;0;0;0;0;0;0.7097049;0.7216296;-0.5922272;312.1455;82.14385;318.2957;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.352096;0.9854158;-0.6018815;34.99099;38.77443;358.29;0;0;0;0;0;0;0.7087333;0.7209606;-0.5884648;312.4709;79.34766;317.9194;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3515484;0.9853549;-0.601635;34.98141;38.82383;358.3501;0;0;0;0;0;0;0.7076977;0.7199029;-0.5861481;312.6989;77.97281;318.0253;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3512156;0.9853761;-0.6015165;34.92873;38.87826;358.4698;0;0;0;0;0;0;0.7050669;0.7201229;-0.5840287;311.8893;76.2828;316.5146;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3510385;0.9854325;-0.6015227;34.89146;38.91865;358.5601;0;0;0;0;0;0;0.7042523;0.7197119;-0.5818781;311.9479;74.83349;316.7719;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.35041;0.985746;-0.6015234;34.67458;39.06102;358.7747;0;0;0;0;0;0;0.7011332;0.7157969;-0.5708017;313.2544;68.75728;322.1078;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3496795;0.9862931;-0.6015313;34.43211;39.17556;358.8539;0;0;0;0;0;0;0.6966661;0.7127795;-0.561709;313.9653;64.52087;325.696;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93495;0.07999992;20.1984;0;270;0;0.3490007;0.986715;-0.6018655;34.24437;39.25203;358.9546;0;0;0;0;0;0;0.6907433;0.7095131;-0.553511;314.787;61.10513;326.4332;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.93995;0.07999998;20.20698;0;270;0;0.3485444;0.987005;-0.6017745;34.08767;39.21678;359.097;0;0;0;0;0;0;0.6855788;0.7048876;-0.5443004;316.4102;57.99781;327.405;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.95314;0.07999998;20.22755;0;270;0;0.3479787;0.9872907;-0.6017752;33.98884;39.14324;359.164;0;0;0;0;0;0;0.6810241;0.7020284;-0.5370793;317.429;55.41204;328.526;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.96826;0.07999998;20.2495;0;270;0;0.3474193;0.9874072;-0.6017251;33.91934;38.99937;359.1305;0;0;0;0;0;0;0.6770492;0.6987865;-0.5297419;319.028;53.36807;330.8304;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.98082;0.08000004;20.2677;0;270;0;0.346741;0.9876711;-0.6016459;33.8345;38.83579;359.0993;0;0;0;0;0;0;0.67243;0.6952127;-0.5224812;320.6269;51.43266;333.5629;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.98851;0.07999998;20.27886;0;270;0;0.3458214;0.987739;-0.601263;33.79381;38.51716;359.1465;0;0;0;0;0;0;0.6650874;0.6912909;-0.5113794;322.2874;47.09946;337.7946;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999998;20.28216;0;270;0;0.3451109;0.987741;-0.6010225;33.79199;38.25183;359.2084;0;0;0;0;0;0;0.6561464;0.6892077;-0.5034251;322.7932;42.41058;340.3969;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999998;20.28216;0;270;0;0.3442848;0.9877665;-0.6004629;33.78407;37.92437;359.2188;0;0;0;0;0;0;0.647295;0.6885844;-0.4978082;322.5542;38.29595;341.663;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999998;20.28216;0;270;0;0.3429441;0.9876542;-0.599869;33.87168;37.27223;359.1151;0;0;0;0;0;0;0.6351303;0.6890761;-0.491621;322.0284;33.47222;343.0445;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3416468;0.9873435;-0.5991807;34.08812;36.61646;358.9947;0;0;0;0;0;0;0.6228787;0.6892761;-0.4858651;321.7533;28.50977;344.9858;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3404095;0.9869635;-0.598417;34.25722;36.11655;358.9845;0;0;0;0;0;0;0.6140882;0.6883852;-0.4811253;322.1986;25.3849;347.1272;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3394746;0.9868668;-0.5978909;34.31207;35.78571;359.0855;0;0;0;0;0;0;0.6082543;0.6872293;-0.4774233;322.6534;23.56474;348.8052;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.339161;0.9868156;-0.597609;34.2828;35.72555;359.0949;0;0;0;0;0;0;0.6066428;0.6871242;-0.4759474;322.722;23.08092;349.2954;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3381826;0.9871325;-0.597091;33.97952;35.58175;359.205;0;0;0;0;0;0;0.6014804;0.6869975;-0.4728973;322.6977;21.69294;350.7311;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3373554;0.9876039;-0.5966856;33.73404;35.52735;359.2263;0;0;0;0;0;0;0.599038;0.6868446;-0.4707138;322.7039;20.84867;351.0288;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3365996;0.9881529;-0.5963745;33.48042;35.49958;359.2482;0;0;0;0;0;0;0.5970419;0.6872248;-0.4690919;322.3974;20.18148;351.1096;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3362663;0.9885831;-0.5959527;33.26443;35.46567;359.3061;0;0;0;0;0;0;0.5969465;0.6870723;-0.467132;322.5422;20.06817;351.0701;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3357984;0.9889991;-0.5956073;33.03806;35.38607;359.3746;0;0;0;0;0;0;0.5968854;0.6871008;-0.4674458;322.4258;20.03985;350.9982;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3353119;0.9893678;-0.595041;32.74662;35.24109;359.4068;0;0;0;0;0;0;0.5979614;0.6873134;-0.4666381;322.3664;20.42644;350.7123;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3346317;0.9897058;-0.5948296;32.45988;35.05966;359.3247;0;0;0;0;0;0;0.5998139;0.6880048;-0.4658185;322.136;21.22053;350.3555;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3339158;0.9903512;-0.5940225;32.02564;34.78048;359.2108;0;0;0;0;0;0;0.6026326;0.689176;-0.4665355;321.7076;22.44444;349.0538;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3334168;0.9906561;-0.593775;31.7455;34.63135;359.1821;0;0;0;0;0;0;0.6043041;0.6892077;-0.4672914;321.7353;23.06722;348.3727;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3330698;0.9909326;-0.5934825;31.49122;34.51451;359.1315;0;0;0;0;0;0;0.6055905;0.689072;-0.4674396;321.785;23.4674;347.9794;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3328307;0.9913385;-0.5930765;31.25404;34.47346;359.1053;0;0;0;0;0;0;0.6064156;0.689018;-0.4667639;321.8036;23.62175;347.9223;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3326188;0.9917004;-0.5930166;30.97997;34.44204;359.0955;0;0;0;0;0;0;0.6066504;0.68914;-0.4678201;321.5523;23.63745;347.9822;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3325384;0.992065;-0.5929117;30.74241;34.43526;359.0812;0;0;0;0;0;0;0.6065919;0.6892787;-0.4682941;321.4275;23.60749;348.0297;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3324383;0.9922247;-0.5928802;30.64534;34.45574;359.0741;0;0;0;0;0;0;0.6066978;0.6892373;-0.4682209;321.428;23.60446;348.0826;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3323388;0.9926205;-0.5927515;30.40343;34.56672;359.1049;0;0;0;0;0;0;0.607131;0.688822;-0.4682399;321.5591;23.75408;348.1301;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3323169;0.9928855;-0.5927751;30.25916;34.63136;359.1198;0;0;0;0;0;0;0.6074034;0.6882243;-0.4682972;321.7605;23.83586;348.0221;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3324027;0.9932181;-0.5926168;30.14433;34.72086;359.1558;0;0;0;0;0;0;0.6078786;0.6879842;-0.4676685;321.9019;24.04794;347.9641;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.387;-14.99079;0.07999992;20.28216;0;270;0;0.3323301;0.9934845;-0.5926902;30.00326;34.8032;359.1709;0;0;0;0;0;0;0.6084383;0.6878153;-0.4680239;321.9461;24.37291;347.8024;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3323344;0.9937431;-0.5927334;29.87085;34.89931;359.1902;0;0;0;0;0;0;0.6088184;0.6880035;-0.4685119;321.8559;24.65318;347.5443;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3323857;0.9939482;-0.5928607;29.77728;34.96529;359.2004;0;0;0;0;0;0;0.608934;0.6884482;-0.468339;321.6699;24.7937;347.2809;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3325309;0.9941258;-0.5932939;29.70984;35.00868;359.1934;0;0;0;0;0;0;0.6089915;0.6887422;-0.4689794;321.5683;24.88757;346.9692;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3327171;0.9943438;-0.593488;29.60414;35.05166;359.1553;0;0;0;0;0;0;0.6089447;0.6889637;-0.4691066;321.5544;24.91013;346.7234;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3329644;0.9945189;-0.5934465;29.47488;35.12295;359.1222;0;0;0;0;0;0;0.6088942;0.6893632;-0.4686061;321.5049;24.86837;346.6851;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3331774;0.9947788;-0.5936186;29.35621;35.1857;359.0794;0;0;0;0;0;0;0.6089902;0.6895109;-0.4691739;321.4167;24.93764;346.7355;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3332752;0.9950501;-0.5940702;29.26191;35.24767;359.0144;0;0;0;0;0;0;0.6094293;0.6896873;-0.4695556;321.4051;25.2338;346.8709;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3333932;0.9951811;-0.5942042;29.21341;35.27376;358.9613;0;0;0;0;0;0;0.6097534;0.6897646;-0.46961;321.4033;25.37893;346.823;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.333811;0.9955701;-0.5944445;28.92439;35.48363;358.8832;0;0;0;0;0;0;0.6106965;0.6896726;-0.4699473;321.5197;25.74115;346.5262;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3339965;0.9957042;-0.5945423;28.82008;35.57746;358.8677;0;0;0;0;0;0;0.6110384;0.6896476;-0.4697115;321.5699;25.85349;346.4409;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3343948;0.9962814;-0.5951552;28.48955;35.85973;358.8907;0;0;0;0;0;0;0.6119947;0.6894022;-0.4702498;321.5934;26.19116;346.321;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3345121;0.9965917;-0.595458;28.30339;36.04427;358.9382;0;0;0;0;0;0;0.612695;0.689353;-0.4708716;321.6234;26.47739;346.3085;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3348073;0.9968358;-0.5958157;28.14527;36.23771;358.9853;0;0;0;0;0;0;0.613398;0.6891568;-0.471506;321.6378;26.77724;346.1689;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3351341;0.99713;-0.5961025;27.96699;36.42282;358.998;0;0;0;0;0;0;0.6140878;0.6891249;-0.4716193;321.6704;27.0522;345.8983;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3354105;0.9974817;-0.5963898;27.79815;36.58887;359;0;0;0;0;0;0;0.6145923;0.6890128;-0.4722944;321.6981;27.2257;345.6368;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3355669;0.997744;-0.5967124;27.67509;36.74947;359.0181;0;0;0;0;0;0;0.6146033;0.6891854;-0.4733836;321.534;27.27185;345.367;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3356946;0.997892;-0.5968447;27.62623;36.80166;359.0218;0;0;0;0;0;0;0.6147034;0.6893237;-0.473613;321.4487;27.31681;345.2352;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3359687;0.9980462;-0.5973034;27.49403;36.90909;359.0115;0;0;0;0;0;0;0.6147706;0.6901029;-0.474484;321.1049;27.49965;344.6543;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3362243;0.9982309;-0.5976117;27.39901;36.95241;358.931;0;0;0;0;0;0;0.614921;0.6906492;-0.4752413;320.9053;27.74254;344.0753;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3362086;0.9982741;-0.5982027;27.28053;37.0288;358.8067;0;0;0;0;0;0;0.6152722;0.6913183;-0.4753906;320.7226;28.06831;343.478;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3363637;0.9984127;-0.5987356;27.24489;37.12234;358.7364;0;0;0;0;0;0;0.6154777;0.691843;-0.4765947;320.4455;28.36427;342.9584;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3365616;0.9985757;-0.5992529;27.20737;37.22777;358.7221;0;0;0;0;0;0;0.6157984;0.692295;-0.4770894;320.2858;28.62725;342.5755;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3367486;0.9986808;-0.5993328;27.20424;37.26847;358.7088;0;0;0;0;0;0;0.6159487;0.6924309;-0.477313;320.2444;28.75894;342.4154;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3369268;0.9987261;-0.599736;27.17342;37.39154;358.6911;0;0;0;0;0;0;0.6163656;0.692448;-0.4777674;320.3309;29.07099;342.1608;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3372725;0.9987684;-0.5999134;27.14149;37.57682;358.615;0;0;0;0;0;0;0.6167566;0.6928276;-0.4778905;320.2577;29.35916;341.7276;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3377311;0.9989628;-0.6002614;27.12474;37.77328;358.5179;0;0;0;0;0;0;0.6168552;0.6930827;-0.4786945;320.2321;29.52099;341.2584;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3380684;0.9990513;-0.6007261;27.07354;38.00148;358.4566;0;0;0;0;0;0;0.616906;0.6932922;-0.4789758;320.2846;29.68814;340.7655;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3384358;0.9990264;-0.6010461;27.04344;38.27626;358.4464;0;0;0;0;0;0;0.6170038;0.6935697;-0.4788105;320.3441;29.78975;340.3213;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.33876;0.9989913;-0.6016312;27.04678;38.52668;358.3976;0;0;0;0;0;0;0.6168891;0.6935508;-0.4796138;320.3316;29.80412;340.0063;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3391029;0.9989902;-0.6020944;27.0749;38.83616;358.4084;0;0;0;0;0;0;0.61668;0.6937655;-0.4797206;320.3566;29.70771;339.8139;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.339335;0.9990704;-0.6027842;27.10072;39.12505;358.4147;0;0;0;0;0;0;0.6164927;0.6937997;-0.4792702;320.4437;29.60611;339.8132;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3398947;0.9990897;-0.6033161;27.16883;39.55914;358.3854;0;0;0;0;0;0;0.6161633;0.6940728;-0.4797942;320.3753;29.54403;339.5628;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3400792;0.9990401;-0.6037254;27.2254;39.83155;358.358;0;0;0;0;0;0;0.616008;0.6943311;-0.4807534;320.3008;29.58205;339.2882;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3404917;0.9988818;-0.6038847;27.28604;40.06529;358.3789;0;0;0;0;0;0;0.6162328;0.6946378;-0.4811474;320.2776;29.67656;338.8995;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3406758;0.9987564;-0.6041906;27.35589;40.26255;358.4456;0;0;0;0;0;0;0.6164563;0.6949959;-0.4810262;320.2704;29.79236;338.3917;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3407606;0.9986314;-0.6044362;27.45668;40.36932;358.5187;0;0;0;0;0;0;0.6165;0.695182;-0.4820787;320.2251;29.85311;337.9388;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.3410325;0.9984248;-0.6045918;27.53987;40.40792;358.5381;0;0;0;0;0;0;0.6164491;0.6955142;-0.4822966;320.1169;29.7753;337.5349;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.388;-14.99079;0.07999992;20.28216;0;270;0;0.341073;0.9984075;-0.6045582;27.56426;40.40285;358.5233;0;0;0;0;0;0;0.6163419;0.6957007;-0.4825665;320.0468;29.71018;337.3937;;;;;;;;;;;;;;;;;;;;;;;
