dt,RightFoot_px,RightFoot_py,RightFoot_pz,RightFoot_rx,RightFoot_ry,RightFoot_rz,LeftFoot_px,LeftFoot_py,LeftFoot_pz,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,
0.0105736,0.3499887,0.1188563,-0.1428982,0.6874357,90.44108,88.27531,0.6159339,0.1042825,-0.04381728,0.8005003,83.62125,89.74352,
0.0117713,0.3366139,0.113202,-0.1458292,1.597105,89.31847,86.8629,0.620019,0.1055592,-0.04531884,1.763099,83.35229,88.80194,
0.0108393,0.3235648,0.1070847,-0.1484057,2.133349,88.27798,85.65237,0.6273105,0.1052444,-0.04327595,3.046513,84.16026,88.71923,
0.0113621,0.3118043,0.1034626,-0.1506724,2.570051,87.09034,85.01273,0.6298246,0.1060408,-0.04483211,359.4907,83.56773,87.5937,
0.010929,0.3024142,0.1010287,-0.1530697,2.994176,85.98677,84.46228,0.6314757,0.1054757,-0.04706645,2.47182,83.69464,89.22551,
0.0121675,0.2938592,0.09854549,-0.1543185,3.04238,85.18766,83.97582,0.6336613,0.1067667,-0.04506922,2.765157,84.20063,89.73364,
0.011464,0.2860973,0.09926295,-0.1556261,3.290497,84.40977,83.58428,0.6420143,0.1081883,-0.04722774,359.4734,83.6851,88.18353,
0.0115679,0.2640212,0.08042848,-0.1596978,354.5074,82.47908,85.41154,0.6429758,0.1073819,-0.04808784,1.856762,83.79307,88.46423,
0.0108587,0.2791622,0.08645523,-0.1646456,354.1487,84.32482,104.2362,0.6482425,0.1085288,-0.046785,1.66436,83.85555,91.60073,
0.0111112,0.2740452,0.07227826,-0.1611588,5.818472,81.79386,81.54301,0.6565199,0.1094682,-0.04954731,0.01751602,83.94959,90.2497,
0.0107704,0.2779939,0.0902611,-0.1577718,358.4758,84.99252,85.8828,0.6587234,0.1092648,-0.05054832,1.080752,83.31113,88.3406,
0.0111546,0.2783806,0.08771622,-0.1618553,357.8127,85.83709,94.36061,0.6557333,0.1104324,-0.0507381,1.192106,83.12263,91.63583,
0.0098185,0.282414,0.09726787,-0.1566983,1.905325,83.71643,91.83285,0.6666305,0.1098484,-0.05252588,0.8450001,83.20287,90.34217,
0.0115871,0.2858868,0.09931153,-0.1556363,0.5519783,83.85236,88.00139,0.6711681,0.1105525,-0.05354035,0.3234897,82.65306,92.61233,
0.0119589,0.2880599,0.1030714,-0.1550368,0.5391319,83.41663,86.79072,0.6763282,0.1107644,-0.05407131,2.211187,82.19326,91.23602,
0.0110882,0.2909768,0.104611,-0.1544009,0.2255095,83.15797,91.0864,0.6847334,0.1110601,-0.05509388,0.6915154,83.17874,92.43676,
0.0104221,0.2919967,0.1061301,-0.1554104,0.3734381,82.77384,90.80633,0.6928091,0.1135039,-0.05718243,1.741196,82.96416,90.59507,
0.0106738,0.2934353,0.1087014,-0.15501,0.7778186,81.84225,92.47685,0.6970127,0.1129186,-0.05657411,1.281379,83.10061,91.23625,
0.010896,0.2946677,0.1071602,-0.1524732,0.4935658,81.60123,95.2565,0.7005734,0.1173564,-0.05892563,0.9025632,83.20031,91.45798,
0.0115629,0.300046,0.1064117,-0.1513394,357.7414,83.81368,94.91366,0.706044,0.1173669,-0.06008506,1.532744,82.73475,92.74789,
0.0114338,0.2991171,0.1092439,-0.154896,355.0534,85.00393,83.71278,0.7102022,0.1194872,-0.06030643,0.9312707,83.1954,93.09556,
0.010817,0.2983537,0.1080415,-0.1545321,2.734502,82.00755,91.79214,0.7123969,0.1227955,-0.06138384,0.2079387,82.66115,94.52321,
0.01128,0.3016276,0.1080855,-0.1543161,2.168016,82.72408,96.28513,0.7174232,0.125962,-0.06116867,0.5723315,82.83604,94.16071,
0.0116098,0.3039351,0.1061323,-0.153322,357.9646,83.34143,91.18567,0.7182219,0.1346525,-0.06154215,359.7293,82.47969,96.85969,
0.0108708,0.3070424,0.1077394,-0.1555145,358.1412,83.52889,88.1784,0.7181945,0.1413321,-0.06194198,359.9092,82.62423,97.93605,
0.0115583,0.3074062,0.1077165,-0.1548404,1.888389,82.77126,91.22336,0.720974,0.1479612,-0.06238401,359.5563,82.5563,103.1549,
0.0115809,0.3100116,0.1067724,-0.1545206,0.8982443,82.94995,93.38709,0.7248604,0.1505252,-0.06125081,359.3682,82.36668,100.4538,
0.0108679,0.3114893,0.106641,-0.1551272,358.8389,83.17284,90.75741,0.7273231,0.157101,-0.06178665,358.4716,82.23477,104.077,
0.0107709,0.3133872,0.1067628,-0.15535,0.2330996,82.91232,90.31683,0.7311304,0.1599529,-0.06063163,358.3689,82.19701,105.152,
0.0112913,0.3145897,0.1061419,-0.1550272,359.6854,83.0425,91.6554,0.734282,0.1669326,-0.06040382,357.4464,82.08202,106.5762,
0.0105058,0.3171699,0.1064897,-0.1566777,358.9714,83.21586,91.4386,0.7354183,0.1731672,-0.05910861,357.1838,82.22001,108.3592,
0.0121412,0.3185356,0.1067597,-0.1561888,1.310624,82.75418,89.95534,0.7366569,0.1792507,-0.05814612,356.7715,82.23468,109.8014,
0.0108384,0.3206611,0.1054656,-0.1559467,359.2105,83.05276,91.80344,0.736232,0.1847361,-0.05768692,356.4971,81.85246,111.659,
0.0109921,0.3221307,0.106281,-0.1568657,359.3237,83.13845,90.55646,0.7387981,0.1937007,-0.05655074,355.8947,81.94475,113.3987,
0.0112648,0.3238907,0.105107,-0.156607,0.1021421,83.11229,91.06674,0.7385576,0.2007372,-0.05634022,356.3041,81.91797,114.9617,
0.0120505,0.3254726,0.1057411,-0.1572511,359.5061,82.96362,91.13878,0.7383897,0.2079114,-0.05610561,356.2003,81.96313,115.5253,
0.009978,0.3276169,0.1057216,-0.1568252,0.1775357,82.96957,91.18207,0.7380304,0.2150462,-0.05533206,356.5178,82.65186,116.4347,
0.0115742,0.329164,0.1068684,-0.1574185,359.6936,82.98936,90.34492,0.7352548,0.2243052,-0.05486274,357.4101,83.01546,118.3648,
0.0112758,0.3311329,0.1065065,-0.156999,0.009695454,83.02515,91.91557,0.7333157,0.2333294,-0.05353844,357.3967,83.03671,119.8083,
0.0101806,0.3323028,0.1067308,-0.1576257,359.4819,83.06944,90.1482,0.7293348,0.2423174,-0.05286837,357.3935,83.29406,121.3358,
0.0112726,0.3335676,0.1067374,-0.1574914,0.3438184,82.94559,90.62473,0.724746,0.2514194,-0.0522635,357.3383,83.28132,122.1427,
0.011892,0.335942,0.1061352,-0.1581464,359.6936,83.05958,91.94875,0.7193902,0.2604929,-0.05154347,357.9547,83.72211,124.3645,
0.0102785,0.3359694,0.1068583,-0.1576113,0.1728399,82.93903,90.00633,0.7116871,0.2695544,-0.05014813,358.2733,84.02229,124.8427,
0.0116252,0.3387172,0.1058916,-0.1586571,359.3287,83.09777,92.23588,0.7024465,0.2769585,-0.04765785,356.9688,82.20651,125.5377,
0.0112451,0.3386712,0.1065301,-0.158664,0.2711886,82.99464,89.97742,0.6962242,0.2834577,-0.04621112,355.5176,80.75432,126.4425,
0.0116801,0.3400211,0.1065827,-0.1579702,0.3646355,82.87688,91.31108,0.6868317,0.2889624,-0.04454398,354.7585,79.0448,127.3167,
0.0099685,0.3416362,0.1066797,-0.1585841,359.3305,83.0791,91.52287,0.6768141,0.2930925,-0.04389131,354.7856,78.7119,128.5419,
0.0126402,0.3415639,0.1070063,-0.1587077,0.03070682,83.04012,90.38451,0.6676719,0.298626,-0.04292655,354.86,78.52941,130.3563,
0.0113956,0.3434081,0.1065001,-0.1583059,0.07319233,83.01521,91.829,0.6590123,0.2998131,-0.04214144,355.0363,78.87042,129.1561,
0.0105108,0.3442819,0.1064013,-0.1587627,359.8374,83.01845,91.24075,0.6603935,0.2953055,-0.04545879,353.5888,79.4634,127.9294,
0.0108038,0.3457949,0.106272,-0.1588817,359.9315,82.97884,90.98775,0.6601293,0.2918699,-0.04677439,357.9546,80.51015,122.5012,
0.0114981,0.3469272,0.1063453,-0.1589081,0.245155,82.90697,91.46695,0.6570024,0.2860138,-0.04792953,358.4825,81.07661,121.6896,
0.0103398,0.3487971,0.1063369,-0.1586826,359.8724,82.995,90.74637,0.6507974,0.2828277,-0.04863524,357.7288,79.97951,117.5924,
0.0116165,0.349664,0.1066736,-0.1589395,359.6057,83.00249,91.27094,0.6371889,0.276558,-0.04818964,356.6032,77.01688,115.255,
0.0111316,0.3526058,0.1069438,-0.1593032,359.9607,82.94932,91.74458,0.6277087,0.2679954,-0.04860938,357.4819,76.47842,116.8171,
0.0103978,0.3547051,0.1064285,-0.1588821,359.6358,83.00944,90.74062,0.6168091,0.2595732,-0.04835832,358.1959,75.53898,116.5407,
0.0122682,0.3569064,0.107148,-0.1589414,359.8674,83.02401,91.29375,0.6080005,0.2508472,-0.04869843,358.3955,74.43195,111.6569,
0.0110696,0.3602321,0.107277,-0.159446,359.9018,82.88386,91.50039,0.5971134,0.2401757,-0.04760802,359.8248,74.13276,110.069,
0.0103116,0.3627167,0.1079066,-0.1585573,0.5066547,82.81828,90.85127,0.5867584,0.2283723,-0.04674065,0.823254,73.76259,108.4133,
0.0116004,0.3643246,0.1070657,-0.1599036,359.1829,83.17825,91.18275,0.5745676,0.2165996,-0.04319811,1.771243,73.40649,107.3947,
0.0103707,0.3670247,0.1072929,-0.159657,0.6501865,82.88938,91.10512,0.5642893,0.2037771,-0.04091108,2.231546,72.67743,104.3679,
0.0113859,0.369525,0.1066534,-0.1607186,358.957,83.10717,91.18439,0.5521467,0.1914852,-0.03567433,1.801807,72.27507,101.951,
0.0110938,0.3718519,0.106512,-0.1597896,1.133279,82.8002,91.34967,0.5409777,0.1790224,-0.03146183,1.762298,71.92155,99.58763,
0.0108924,0.3745897,0.1069914,-0.1609091,358.8482,83.38804,91.32921,0.5295734,0.1655884,-0.02632141,1.399674,71.67111,97.08517,
0.0108903,0.3774674,0.1077185,-0.161306,359.8283,83.32932,90.49238,0.5177011,0.1518629,-0.02052486,1.026503,71.63726,94.64391,
0.024145,0.3800142,0.1074885,-0.1607456,0.7058803,82.85619,91.05262,0.505302,0.1396126,-0.01480389,1.15643,71.88833,92.05416,
0.0113182,0.3860312,0.1086069,-0.1614592,359.2003,83.26959,92.55014,0.4819424,0.1157579,-0.004198909,1.9305,72.70692,87.07535,
0.0107426,0.3890803,0.107922,-0.1609726,359.6299,83.27554,92.22243,0.4706495,0.1039589,0.001157045,2.344606,73.04961,84.60775,
0.0095389,0.3922358,0.1085353,-0.161375,359.4572,83.26352,90.05263,0.4601395,0.09699827,0.006168723,3.579435,74.10229,82.952,
0.0108784,0.3953669,0.105005,-0.1615205,0.04693194,83.01173,91.46853,0.4490921,0.08768559,0.01107275,4.181767,74.63984,80.96689,
0.0108926,0.3991728,0.1043169,-0.1622065,359.771,83.2998,90.53294,0.4401081,0.08343005,0.01423931,5.301524,75.33815,79.70175,
0.0112088,0.401372,0.1060884,-0.1621163,0.5902071,83.28125,89.84293,0.43279,0.08330548,0.02016127,5.927662,75.9015,78.39243,
0.0118819,0.408206,0.1077721,-0.1638801,358.9951,83.24568,91.61077,0.4678023,0.03807217,-0.05174816,332.7132,83.61364,104.5817,
0.0101335,0.408206,0.1077721,-0.1638801,358.9951,83.24568,91.61077,0.4678023,0.03807217,-0.05174816,332.7132,83.61364,104.5817,
0.010531,0.4138258,0.1055635,-0.1617435,1.368398,82.93625,91.66428,0.4378622,0.03888154,-0.009689569,354.4411,83.21558,83.18388,
0.0220109,0.4200413,0.1074268,-0.1634045,0.48505,83.94868,90.81747,0.458648,0.06065196,-7.820129E-05,7.642295,79.37432,90.28336,
0.0211529,0.4280684,0.1068585,-0.1662326,358.5153,83.68842,93.93829,0.4606614,0.08256513,0.0106684,357.5383,79.26096,90.13248,
0.0225431,0.4351301,0.1111993,-0.1648691,358.3116,83.77721,90.3092,0.474587,0.09350622,0.008114696,0.8975936,78.9781,88.34972,
0.0220469,0.4440293,0.1102788,-0.1646965,0.1328951,83.32133,89.91585,0.4732881,0.101535,0.01513207,359.9019,79.04366,90.00565,
0.0221694,0.4541712,0.1086297,-0.1634858,0.911114,83.12154,91.75934,0.4829798,0.1037176,0.01533651,0.786118,79.15002,89.32217,
0.0227594,0.4657249,0.1070066,-0.1641226,359.6825,83.80661,91.27113,0.4911194,0.1084357,0.01501155,359.8018,79.3313,88.57138,
0.0220375,0.478513,0.1076536,-0.164786,359.6233,83.98247,90.76271,0.5032232,0.1066725,0.01185524,357.9858,79.40745,89.24339,
0.0214461,0.487901,0.1086895,-0.1658888,358.5076,84.39483,92.39655,0.5065618,0.1031874,0.01115155,0.3561335,79.75371,89.72776,
0.0223277,0.4975052,0.1088784,-0.1654303,0.4147959,83.93303,91.11502,0.5153737,0.1050404,0.01065743,1.159847,79.57791,90.20142,
0.0227985,0.5067995,0.1104755,-0.1673996,359.3324,84.2349,92.37354,0.5271153,0.1055936,0.0062958,358.7202,79.35148,90.20374,
0.0231924,0.5152993,0.1103196,-0.166824,359.3041,84.25616,91.38062,0.5317764,0.1057273,0.008059263,359.9604,79.96056,89.76882,
0.0206392,0.5275555,0.1120048,-0.167706,0.2137769,84.26262,93.15723,0.540041,0.1024901,0.007035375,1.295136,80.45742,88.46342,
0.0228117,0.5367343,0.1127828,-0.1680466,359.4098,84.46397,93.2217,0.5322731,0.1058956,0.006258845,1.046508,80.26717,91.48583,
0.0219503,0.5474191,0.1126496,-0.1702948,359.4111,84.27408,92.64851,0.5402758,0.1042412,0.005988836,1.322565,79.8968,85.57586,
0.0217271,0.5447865,0.1078892,-0.1703157,0.01787119,84.18012,90.2554,0.5359478,0.1045815,0.006528854,359.3677,79.62634,87.07508,
0.0226112,0.5346766,0.1054638,-0.1693145,359.869,84.16149,89.92496,0.5305169,0.1085437,0.0083915,2.68561,80.14547,87.14452,
0.0223632,0.5339868,0.1105296,-0.1683162,359.3696,84.29658,92.36759,0.5368943,0.1057394,0.005497694,1.762976,79.88992,89.00742,
0.0221344,0.5370204,0.1092228,-0.1676328,359.4057,84.39149,88.84238,0.5381832,0.1054526,0.005750775,0.4273843,79.87505,91.24176,
0.0226413,0.5397604,0.1080947,-0.1683861,0.03142741,84.21894,91.29984,0.5382257,0.1049801,0.006186843,0.6569762,79.98551,89.34794,
0.0222606,0.5393779,0.1076741,-0.1679744,0.01571285,84.22529,90.6286,0.5387588,0.1044242,0.005641341,0.6843244,79.99075,89.14159,
0.0218931,0.5401118,0.1075941,-0.1670296,359.7531,84.30885,90.46457,0.5395386,0.1038952,0.00504446,0.6165731,80.00188,88.80007,
0.0216753,0.5397143,0.1078636,-0.1672167,359.8491,84.29241,90.59222,0.5395937,0.104022,0.005052209,0.8359441,79.95301,88.61509,
0.0119781,0.5423765,0.1075329,-0.1691046,359.8538,84.31786,90.58549,0.5396695,0.1041538,0.00481832,0.5642732,79.93951,88.34211,
0.0105067,0.5427299,0.1076192,-0.1694044,359.8232,84.30477,90.58978,0.5396497,0.1044517,0.004556775,0.6302138,79.92073,88.37096,
0.0110676,0.5427043,0.1076486,-0.1695666,359.9043,84.30143,90.47895,0.5398843,0.1042699,0.004452705,0.6333166,79.92796,88.30833,
0.0105834,0.5422547,0.1077595,-0.1696032,359.852,84.28265,90.68903,0.5399981,0.1045259,0.004208446,0.6763086,79.89458,88.25939,
0.0123207,0.5425897,0.1076232,-0.169753,359.8858,84.28613,90.66814,0.5403254,0.1040792,0.004166603,0.6846044,79.93775,88.20843,
0.0111116,0.5422671,0.1077511,-0.1695008,359.8737,84.29619,90.5976,0.5404563,0.1043091,0.004182696,0.7454628,79.97691,88.28717,
0.0099873,0.5423052,0.1077012,-0.1694136,359.8712,84.29182,90.6689,0.5406432,0.1041316,0.004226327,0.7465745,79.99174,88.20791,
0.011275,0.5423162,0.1076999,-0.1693847,359.8727,84.2967,90.62232,0.5404162,0.1041318,0.00433445,0.7498037,80.01449,88.15633,
0.0110536,0.5422263,0.1076323,-0.1692717,359.8637,84.29888,90.64747,0.540081,0.1040897,0.004374504,0.7704207,80.00484,88.15853,
0.0111519,0.5425014,0.1075033,-0.1691401,359.8343,84.30811,90.62847,0.5400634,0.1039248,0.004536748,0.7606288,80.00437,88.15096,
0.0113197,0.5424595,0.1074588,-0.169148,359.87,84.31749,90.61408,0.539983,0.104142,0.004375696,0.762497,80.01914,88.08371,
0.011643,0.5424774,0.1075382,-0.1691177,359.8409,84.31348,90.65272,0.5402236,0.1038949,0.004571199,0.7263281,80.01899,88.00983,
0.0104219,0.5426114,0.1074125,-0.1691439,359.8802,84.32314,90.63741,0.5402362,0.1040297,0.004399657,0.7172996,80.01477,87.86185,
0.0112228,0.5428734,0.1073658,-0.1691192,359.8661,84.34299,90.59647,0.5408964,0.103929,0.004343629,0.747319,79.99139,87.71037,
0.0112415,0.5430229,0.1073175,-0.1691589,359.8459,84.35123,90.58997,0.5408373,0.1037163,0.004339814,0.7416666,79.99958,87.76327,
0.0111575,0.5432036,0.1073329,-0.1692082,359.849,84.35733,90.64919,0.541364,0.1037278,0.004094481,0.7457531,79.98598,87.65227,
0.0105961,0.5434954,0.1073065,-0.1691705,359.8731,84.35436,90.63176,0.5408931,0.1037742,0.004119396,0.7520835,79.96252,87.49818,
0.011355,0.5438192,0.1073201,-0.1692998,359.8711,84.38016,90.49995,0.5408423,0.1038203,0.004191041,0.7587453,79.96485,87.4989,
0.0109008,0.5432034,0.1075512,-0.1691602,359.8513,84.36911,90.69274,0.5407944,0.103718,0.004207134,0.7521586,79.93723,87.51378,
0.0109858,0.5436013,0.107455,-0.1692411,359.8649,84.39145,90.67066,0.5406718,0.1039705,0.004164457,0.7321565,79.94563,87.44891,
0.0110592,0.5434632,0.1073747,-0.1692207,359.8772,84.38192,90.59479,0.5406208,0.1037611,0.004333735,0.7456523,79.93719,87.36921,
0.0121542,0.5432444,0.1074079,-0.1693069,359.9002,84.35588,90.59469,0.5405447,0.1040656,0.004322171,0.7304915,79.93869,87.40965,
0.0106524,0.5430944,0.1073629,-0.1692208,359.8711,84.36795,90.63181,0.5407944,0.1039609,0.004341245,0.7449265,79.92135,87.43903,
0.0111449,0.5433164,0.1073019,-0.1692933,359.8777,84.35574,90.64526,0.5404496,0.1040122,0.004354596,0.7473788,79.90646,87.44448,
0.0106343,0.5432286,0.1074839,-0.1692789,359.8734,84.34869,90.6792,0.5408499,0.1039552,0.004274249,0.7579221,79.92442,87.48606,
0.0118854,0.5433073,0.1073911,-0.1693292,359.8653,84.35493,90.64603,0.5409596,0.103945,0.004287243,0.7607945,79.90103,87.47516,
0.0099548,0.5432568,0.1075076,-0.1692832,359.8622,84.34637,90.6713,0.5406294,0.104064,0.004321694,0.7650688,79.91245,87.49342,
0.01217,0.5433466,0.1073853,-0.1693469,359.8729,84.3419,90.63509,0.5407391,0.1039001,0.004119754,0.7793503,79.91181,87.47668,
0.0113925,0.5432184,0.1075016,-0.1692998,359.8485,84.32761,90.69695,0.540493,0.1040443,0.004252672,0.7911916,79.92826,87.48792,
0.0121436,0.5432339,0.1073968,-0.1692607,359.8534,84.32637,90.67798,0.5408013,0.104039,0.004246235,0.7993237,79.92963,87.47365,
0.0104519,0.5433626,0.1074558,-0.1692806,359.8574,84.34557,90.70827,0.5409057,0.1039022,0.004101634,0.7947949,79.93788,87.46212,
0.0115892,0.5432572,0.1074876,-0.1691946,359.8645,84.35304,90.64492,0.5407045,0.1040387,0.004139781,0.79272,79.93989,87.45567,
0.0122339,0.5433044,0.1074517,-0.1693153,359.8694,84.34673,90.66064,0.5409024,0.1039674,0.004027605,0.8037416,79.93631,87.45618,
0.0107626,0.5432396,0.1075358,-0.1692835,359.8622,84.34833,90.67958,0.540858,0.1040043,0.004076838,0.8061888,79.94121,87.46017,
0.0111856,0.5432587,0.107432,-0.1692721,359.8697,84.34747,90.69081,0.5410559,0.103905,0.003984094,0.8246834,79.94151,87.45325,
0.0111525,0.5432863,0.1074423,-0.1693065,359.8737,84.34486,90.69133,0.5409188,0.1039433,0.004046798,0.8201613,79.9416,87.46407,
0.0119033,0.5432072,0.1074777,-0.1692579,359.8745,84.3437,90.68262,0.5410824,0.1038968,0.004053831,0.8159142,79.94196,87.44813,
0.0102679,0.5432332,0.1075261,-0.1692661,359.8704,84.34635,90.70363,0.5408828,0.103932,0.004140735,0.8201733,79.94417,87.44993,
0.011729,0.5432627,0.1074261,-0.1692185,359.8794,84.34323,90.69083,0.5410101,0.1038824,0.004086971,0.8174801,79.9385,87.45015,
0.0114422,0.5433393,0.1074402,-0.1692171,359.873,84.34458,90.71742,0.5408661,0.1037733,0.004245758,0.8202842,79.95081,87.45264,
0.0102873,0.5432568,0.1074647,-0.1692249,359.8668,84.34998,90.7146,0.5408406,0.1038619,0.004145503,0.8291814,79.95553,87.445,
0.0112317,0.5432153,0.1074378,-0.1692176,359.8635,84.33775,90.70554,0.5409703,0.1038051,0.004085541,0.8323323,79.95271,87.44002,
0.011899,0.5432889,0.1074868,-0.1693281,359.8753,84.33891,90.71623,0.5408154,0.1039153,0.004120708,0.830633,79.95065,87.4371,
0.0110414,0.5432861,0.1074453,-0.1693282,359.8571,84.33716,90.71406,0.540838,0.1038365,0.004122376,0.8330905,79.94702,87.4326,
0.0107104,0.5432718,0.107545,-0.1693553,359.8626,84.33187,90.72233,0.5406561,0.1039568,0.004135132,0.8368304,79.94508,87.42822,
0.011388,0.5432456,0.1074914,-0.1693478,359.857,84.332,90.71791,0.5408206,0.1038724,0.004124641,0.8462298,79.94949,87.41962,
0.0108637,0.5433121,0.1074758,-0.1693472,359.859,84.33427,90.724,0.5408084,0.1037959,0.004051685,0.8480006,79.94994,87.40955,
0.0118379,0.5432642,0.1075156,-0.1693416,359.8625,84.33347,90.72585,0.5407844,0.1039319,0.004084468,0.8471314,79.94829,87.40717,
0.010353,0.5431912,0.1075224,-0.1693538,359.8582,84.33116,90.73411,0.5408049,0.1037871,0.004095197,0.8577723,79.94831,87.4001,
0.0111849,0.5432119,0.1075286,-0.1693732,359.8606,84.33061,90.73785,0.540833,0.1039109,0.004132509,0.8588089,79.9668,87.39568,
0.0108428,0.5432291,0.1074601,-0.1693424,359.8622,84.32901,90.73657,0.5406687,0.1038594,0.004252076,0.8703721,79.96862,87.40195,
0.0117222,0.5432346,0.1075341,-0.1693475,359.8583,84.33032,90.74502,0.5406201,0.1039749,0.004239082,0.8721754,79.98405,87.39844,
0.0104968,0.5432396,0.1074778,-0.1692826,359.8573,84.33161,90.75363,0.5407894,0.1038164,0.004204273,0.8822921,79.98685,87.38517,
0.0120681,0.5432212,0.1075014,-0.1693125,359.8517,84.32536,90.74859,0.540724,0.1038468,0.004194498,0.877338,79.99819,87.39144,
0.0103227,0.5432203,0.1074288,-0.169277,359.838,84.32288,90.76199,0.5406632,0.1039093,0.004246235,0.8790781,80.01162,87.41159,
0.0106012,0.5431397,0.1074165,-0.1692874,359.8315,84.32629,90.75958,0.5408154,0.1039004,0.004113197,0.8942549,79.99924,87.43031,
0.0121486,0.5431931,0.1074501,-0.1693115,359.8356,84.32099,90.76438,0.5406072,0.1039941,0.004290462,0.8975304,80.00576,87.43452,
0.0101676,0.5431905,0.1074729,-0.1692268,359.8355,84.32872,90.76014,0.540695,0.1038259,0.004155993,0.8969532,79.99215,87.43643,
0.0120386,0.54321,0.1074729,-0.1692473,359.8481,84.33156,90.75339,0.5407803,0.1039431,0.004245639,0.8846983,79.99814,87.42466,
0.0104656,0.5431867,0.1074503,-0.1692321,359.8463,84.32806,90.75546,0.5408442,0.1038116,0.004167676,0.8880182,79.99757,87.42274,
0.0104949,0.5432806,0.1075294,-0.1692988,359.8458,84.33066,90.75798,0.5406449,0.1039358,0.004321814,0.8918828,79.99577,87.41393,
0.0115054,0.5432594,0.107462,-0.1693243,359.8495,84.34168,90.76274,0.5409687,0.1038887,0.004145622,0.8830145,79.99615,87.41921,
0.0115112,0.5433283,0.1074269,-0.1692752,359.8521,84.34405,90.76496,0.5410516,0.1038159,0.00402081,0.8870755,80.00449,87.41149,
0.0104095,0.543257,0.1074223,-0.1692625,359.8599,84.34861,90.76862,0.5408704,0.1038774,0.004126787,0.8846608,79.9985,87.41368,
0.0110734,0.5432539,0.1074368,-0.1693212,359.8571,84.34187,90.76591,0.5409105,0.1039253,0.004112601,0.8845634,80.00497,87.41548,
0.0116588,0.5431852,0.1074408,-0.1693124,359.8616,84.33823,90.76482,0.5407393,0.1040429,0.004209638,0.8812453,80.0118,87.41779,
0.0116897,0.5433054,0.1074827,-0.169355,359.8624,84.33892,90.76836,0.5411499,0.1038446,0.004007578,0.8813255,80.00376,87.40798,
0.0101012,0.5432935,0.1075183,-0.1693516,359.867,84.33813,90.77243,0.5409696,0.1039558,0.004136562,0.8843961,80.00611,87.41831,
0.011616,0.5433536,0.1074378,-0.1693161,359.8637,84.34456,90.77829,0.5411217,0.103865,0.004080415,0.8892837,80.00897,87.40188,
0.0107405,0.5432918,0.1074381,-0.1693308,359.871,84.33977,90.77937,0.5411992,0.1037433,0.003994942,0.8960156,80.00683,87.39223,
0.0108179,0.5431933,0.1075422,-0.169323,359.8547,84.33266,90.78001,0.5411012,0.1038581,0.004045725,0.8946306,80.00204,87.41565,
0.0110064,0.543206,0.1075256,-0.1693449,359.8624,84.33988,90.77352,0.5410578,0.1038417,0.004024386,0.8945009,79.99772,87.40383,
0.0114099,0.5432298,0.1075277,-0.1693277,359.8631,84.33941,90.7763,0.5409729,0.1039069,0.004081011,0.9017196,79.99697,87.4076,
0.0108189,0.5432045,0.1074955,-0.1693106,359.8543,84.33102,90.78094,0.5408914,0.1039501,0.004235029,0.87999,79.97063,87.39276,
0.0110127,0.5432305,0.1075075,-0.169312,359.857,84.33397,90.77997,0.5407183,0.1040163,0.004384637,0.8798518,79.96905,87.39532,
0.0112632,0.5432525,0.107412,-0.1692914,359.8557,84.34127,90.77555,0.5408587,0.1040025,0.004219532,0.8869475,79.96874,87.40974,
0.0108102,0.5432844,0.107447,-0.1692996,359.8685,84.33697,90.77528,0.5410988,0.1039986,0.004203081,0.8731915,79.98154,87.39944,
0.0113216,0.5432699,0.1073768,-0.1692828,359.8581,84.34121,90.77938,0.5409544,0.1039324,0.004339576,0.8757224,79.98244,87.39745,
0.0111536,0.5435796,0.1073542,-0.1694365,359.8597,84.33314,90.78387,0.5411031,0.1038633,0.004133344,0.8752459,79.98476,87.40311,
0.0117543,0.5434794,0.1074023,-0.1694486,359.8553,84.32184,90.79339,0.5409513,0.1037964,0.00418961,0.8862763,79.99102,87.40367,
0.0107545,0.543467,0.1075186,-0.1694651,359.8619,84.32475,90.79872,0.5411348,0.1038138,0.003988028,0.8782055,79.9899,87.39822,
0.0111717,0.5435946,0.1074276,-0.1694651,359.8524,84.32143,90.79715,0.5409682,0.1039483,0.004101276,0.8787076,79.992,87.40008,
0.0107608,0.5436392,0.1074578,-0.1694474,359.8594,84.3157,90.7971,0.5411172,0.1038587,0.004115343,0.8787878,80.00908,87.41404,
0.0113512,0.5435574,0.1074507,-0.1694376,359.8509,84.31366,90.80274,0.5409169,0.103918,0.004252315,0.8780364,80.00433,87.41301,
0.0110253,0.543824,0.1073666,-0.1695492,359.8404,84.29615,90.80173,0.5409915,0.1037854,0.004226804,0.8656416,80.00217,87.42397,
0.0106119,0.5437503,0.107409,-0.1695119,359.8347,84.3006,90.81443,0.5411513,0.1039134,0.003982067,0.8688573,79.99824,87.41948,
0.0122428,0.543745,0.1073944,-0.1694984,359.8331,84.2947,90.81694,0.5410082,0.1038641,0.004119039,0.8743426,80.00497,87.42254,
0.0103206,0.5436749,0.1073987,-0.1694835,359.8288,84.2956,90.82565,0.5413353,0.1038749,0.003948212,0.8676994,79.99675,87.41584,
0.0109331,0.5436482,0.1074039,-0.1695076,359.831,84.29546,90.82778,0.5411532,0.1039025,0.003987551,0.8719005,79.99668,87.41506,
