StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
Custom;2023/03/06_13:44:32.611;0.8425469;-1.805658;0.8190914;-1.844884;0;-5.960464E-08;0;0;0;0;-1.805658;1.278183;-1.844884;313.4755;154.9529;358.512;0.009610542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.864682;-1.805704;0.819079;-1.84501;0;-5.960464E-08;0;0;0;0;-1.805704;1.278158;-1.84501;313.4712;154.961;358.5049;0.007942094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.8872485;-1.805685;0.8191012;-1.844988;0;-5.960464E-08;0;0;0;0;-1.805685;1.278203;-1.844988;313.4698;154.9457;358.5296;0.0007936429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.9094648;-1.805733;0.8190854;-1.844952;0;-5.960464E-08;0;0;0;0;-1.805733;1.278171;-1.844952;313.4694;154.9495;358.5208;-0.004847509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.9314258;-1.805724;0.8190852;-1.844883;0;-5.960464E-08;0;0;0;0;-1.805724;1.278171;-1.844883;313.4532;154.9451;358.5208;-0.00524984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.9535666;-1.805774;0.8190646;-1.844895;0;-5.960464E-08;0;0;0;0;-1.805774;1.278129;-1.844895;313.475;154.9414;358.528;-0.002026317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.9758887;-1.805702;0.819059;-1.844885;0;-5.960464E-08;0;0;0;0;-1.805702;1.278118;-1.844885;313.4796;154.9492;358.517;8.333223E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.9979706;-1.80564;0.8190637;-1.844862;0;-5.960464E-08;0;0;0;0;-1.80564;1.278127;-1.844862;313.4673;154.9491;358.515;-0.003895507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.020328;-1.805688;0.8190184;-1.844924;0;-5.960464E-08;0;0;0;0;-1.805688;1.278037;-1.844924;313.4795;154.939;358.5256;0.006612816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.042918;-1.80569;0.8190503;-1.84479;0;-5.960464E-08;0;0;0;0;-1.80569;1.278101;-1.84479;313.4725;154.9494;358.5265;-0.006567654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
