AverageFeet;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
MW;2023/03/06_14:06:06.477;55.5625;-1.256323;0.951812;8.773376;-1.129921;-5.960464E-08;8.865466;0;0;0;-0.1271343;1.543579;-0.09490383;22.15814;214.028;357.7644;0.2745064;0;0;0;0;0;0;-0.08394766;0.1165764;0.3184638;272.0245;38.70863;152.7577;0.1229848;0.1252229;-0.02787042;271.5834;261.1794;326.2546;0.3847817;-0.08394766;0.1165764;0.3184638;272.0245;38.70863;152.7577;-0.661175;0;0;0;0;0;0;-804.5911;0;209.44;0;True;;False;True;False;True;right;right;;0.3052347;0.3893375;0.8316012;
MW;2023/03/06_14:06:06.477;55.58458;-1.257695;0.9517111;8.767722;-1.133168;-5.960464E-08;8.859792;0;0;0;-0.1249759;1.5432;-0.09488979;22.03132;214.8489;357.9529;0.26487;0;0;0;0;0;0;-0.0809195;0.1195154;0.3283288;272.1318;28.1309;163.1452;0.1199751;0.1241651;-0.03011596;272.7177;206.6758;22.04939;0.2356091;-0.0809195;0.1195154;0.3283288;272.1318;28.1309;163.1452;-0.4731799;0;0;0;0;0;0;-804.1085;0;210.0031;0;True;;False;True;False;True;right;right;;0.2912075;0.3967248;0.7681051;
MW;2023/03/06_14:06:06.477;55.60676;-1.258458;0.9515458;8.761979;-1.136314;-5.960464E-08;8.854325;0;0;0;-0.1223878;1.543095;-0.09523337;21.81414;215.6749;358.0629;0.2562216;0;0;0;0;0;0;-0.07903576;0.1156321;0.3358209;272.6028;36.83887;154.3775;0.1190147;0.1207922;-0.02473235;273.225;259.796;328.4978;0.02638146;-0.07903576;0.1156321;0.3358209;272.6028;36.83887;154.3775;-0.1928207;0;0;0;0;0;0;-803.6465;0;209.7203;0;True;;False;True;False;True;right;right;;0.2779537;0.3926798;0.7191352;
MW;2023/03/06_14:06:06.477;55.629;-1.258828;0.9515855;8.756062;-1.139382;-5.960464E-08;8.849122;0;0;0;-0.1194558;1.543004;-0.09613195;21.35753;216.5785;357.9842;0.2595427;0;0;0;0;0;0;-0.07887995;0.1131375;0.3431673;272.5091;10.43137;181.1911;0.1159434;0.1189144;-0.01650739;271.4976;229.2021;359.9596;0.2631722;-0.07887995;0.1131375;0.3431673;272.5091;10.43137;181.1911;-0.3998167;0;0;0;0;0;0;-803.2083;0;210.3986;0;True;;False;True;False;True;right;right;;0.2690953;0.3878587;0.6885225;
MW;2023/03/06_14:06:06.477;55.6512;-1.258734;0.9514753;8.749886;-1.142321;-5.960464E-08;8.843897;0;0;0;-0.1162646;1.542946;-0.09711173;21.10667;217.5697;357.9091;0.2769684;0;0;0;0;0;0;-0.07471919;0.1152914;0.3482125;271.075;89.31946;102.6035;0.1227345;0.1196282;-0.001426697;276.4721;272.7562;314.6628;-0.8506936;-0.07471919;0.1152914;0.3482125;271.075;89.31946;102.6035;-0.3617734;0;0;0;0;0;0;-802.7793;0;209.5497;0;True;;False;True;False;True;right;right;;0.2706332;0.3834094;0.6991236;
MW;2023/03/06_14:06:06.477;55.67334;-1.258522;0.9515034;8.743694;-1.145272;-5.960464E-08;8.838655;0;0;0;-0.1130591;1.543081;-0.09813432;20.96814;218.7377;357.8947;0.2797839;0;0;0;0;0;0;-0.07338393;0.1190634;0.3575628;271.6208;66.00646;125.8385;0.1329104;0.1184781;-0.0003194809;273.026;203.3408;23.30033;-0.8184868;-0.07338393;0.1190634;0.3575628;271.6208;66.00646;125.8385;-0.4313836;0;0;0;0;0;0;-802.3473;0;209.2428;0;True;;False;True;False;True;left;left;;0.2717573;0.388198;0.6988313;
MW;2023/03/06_14:06:06.477;55.69566;-1.258126;0.9515921;8.737249;-1.148295;-5.960464E-08;8.833335;0;0;0;-0.1096453;1.543505;-0.09946112;20.89771;220.0972;358.0455;0.2814124;0;0;0;0;0;0;-0.06821871;0.1161797;0.3691828;272.2702;48.80279;143.285;0.1474973;0.1180918;4.911423E-05;274.0341;258.3037;330.2288;-0.8925943;-0.06821871;0.1161797;0.3691828;272.2702;48.80279;143.285;-0.4950581;0;0;0;0;0;0;-801.9088;0;210.2559;0;True;;False;True;False;True;right;right;;0.2771896;0.4098025;0.6989558;
MW;2023/03/06_14:06:06.477;55.71778;-1.257873;0.9519875;8.73033;-1.151343;-5.960464E-08;8.828087;0;0;0;-0.1063978;1.544785;-0.1014571;20.87341;221.4272;358.3153;0.3066882;0;0;0;0;0;0;-0.06069994;0.12063;0.3776231;272.4319;87.38839;105.628;0.1449893;0.1182976;0.005413294;275.6197;268.5428;318.6205;-0.272977;-0.06069994;0.12063;0.3776231;272.4319;87.38839;105.628;-0.4925714;0;0;0;0;0;0;-801.4717;0;209.9915;0;True;;False;True;False;True;left;left;;0.2710148;0.4194366;0.6646225;
MW;2023/03/06_14:06:06.477;55.74012;-1.257592;0.9527562;8.722849;-1.154341;-5.960464E-08;8.823061;0;0;0;-0.1031608;1.546489;-0.1038659;20.81323;222.679;358.6695;0.3325785;0;0;0;0;0;0;-0.05360579;0.1170881;0.38099;272.4195;101.4334;92.56489;0.1497935;0.1191521;0.009546757;272.6219;216.6586;11.30917;-0.2509617;-0.05360579;0.1170881;0.38099;272.4195;101.4334;92.56489;-0.4628258;0;0;0;0;0;0;-801.0474;0;210.9789;0;True;;False;True;False;True;right;right;;0.2611808;0.4168015;0.6279217;
MW;2023/03/06_14:06:06.477;55.76229;-1.25751;0.9536837;8.715517;-1.157428;-5.960464E-08;8.818161;0;0;0;-0.1001057;1.548292;-0.1063117;20.80892;223.8685;359.0711;0.3326555;0;0;0;0;0;0;-0.04187405;0.1178584;0.3866065;272.1868;106.9218;90.50298;0.1545918;0.1204782;0.01842332;273.3768;252.2771;335.6559;-0.6485712;-0.04187405;0.1178584;0.3866065;272.1868;106.9218;90.50298;-0.5299338;0;0;0;0;0;0;-800.6415;0;212.6487;0;True;;False;True;False;True;right;right;;0.2614996;0.4330962;0.6129023;
MW;2023/03/06_14:06:06.477;55.78473;-1.257658;0.9545416;8.708091;-1.160655;-5.960464E-08;8.813325;0;0;0;-0.09709194;1.549967;-0.1088528;20.68275;225.0341;359.1917;0.3338254;0;0;0;0;0;0;-0.02924812;0.1149666;0.3916664;271.7644;103.1923;97.13808;0.1594775;0.1212516;0.02427101;273.3071;245.4272;342.561;-0.3395535;-0.02924812;0.1149666;0.3916664;271.7644;103.1923;97.13808;-0.4459241;0;0;0;0;0;0;-800.2422;0;214.1333;0;True;;False;True;False;True;right;right;;0.2599636;0.4527644;0.5870902;
MW;2023/03/06_14:06:06.477;55.80671;-1.257848;0.9553721;8.700663;-1.163997;-5.960464E-08;8.808585;0;0;0;-0.09407443;1.551552;-0.1117218;20.56324;226.0643;359.1509;0.3343242;0;0;0;0;0;0;-0.0146172;0.1175356;0.3976192;271.5892;102.7564;100.822;0.1657397;0.1224768;0.03056526;273.271;255.9412;331.9874;-0.4284276;-0.0146172;0.1175356;0.3976192;271.5892;102.7564;100.822;-0.7529475;0;0;0;0;0;0;-799.855;0;215.7243;0;True;;False;True;False;True;right;right;;0.2618818;0.4781885;0.5693389;
MW;2023/03/06_14:06:06.477;55.82895;-1.258348;0.9561459;8.693211;-1.167457;-5.960464E-08;8.803945;0;0;0;-0.09132607;1.553009;-0.114265;20.43544;226.9048;359.1681;0.3441635;0;0;0;0;0;0;-0.003739357;0.1231747;0.3983879;271.9192;105.089;101.2514;0.171761;0.1228991;0.03524971;273.6054;253.8855;334.2951;-0.3341888;-0.003739357;0.1231747;0.3983879;271.9192;105.089;101.2514;0.3652679;0;0;0;0;0;0;-799.4745;0;217.2265;0;True;;False;True;False;True;left;left;;0.2583073;0.4858753;0.547354;
MW;2023/03/06_14:06:06.477;55.85109;-1.259325;0.9568295;8.686234;-1.171064;-5.960464E-08;8.799381;0;0;0;-0.08896723;1.554321;-0.1164419;20.32885;227.6181;359.3405;0.3246125;0;0;0;0;0;0;0.005925894;0.1320932;0.3923311;271.6539;148.4663;60.69575;0.1788169;0.1239431;0.04319096;272.7526;274.9963;313.27;-0.3218526;0.005925894;0.1320932;0.3923311;271.6539;148.4663;60.69575;-0.5825778;0;0;0;0;0;0;-799.1071;0;218.7006;0;True;;False;True;False;True;left;left;;0.2608337;0.5025354;0.5407994;
MW;2023/03/06_14:06:06.477;55.87345;-1.260724;0.957415;8.679767;-1.17478;-5.960464E-08;8.794957;0;0;0;-0.08675091;1.555223;-0.1183425;20.08673;228.3601;359.3146;0.3037155;0;0;0;0;0;0;0.01497126;0.1422703;0.3805263;274.763;187.3319;24.9055;0.1846395;0.1239526;0.04720402;274.279;246.2523;342.1813;-0.3711584;0.01497126;0.1422703;0.3805263;274.763;187.3319;24.9055;0.630046;0;0;0;0;0;0;-798.7502;0;220.3514;0;True;;False;True;False;True;left;left;;0.2597313;0.5188144;0.5201108;
MW;2023/03/06_14:06:06.477;55.89548;-1.262297;0.9578006;8.673619;-1.178475;-5.960464E-08;8.790808;0;0;0;-0.0846445;1.555838;-0.1200272;19.96466;229.0828;358.9612;0.2961862;0;0;0;0;0;0;0.02220345;0.1450307;0.3748872;276.7524;196.4651;19.4366;0.1841486;0.1242189;0.04592657;273.1032;258.219;330.3854;-0.05088616;0.02220345;0.1450307;0.3748872;276.7524;196.4651;19.4366;0.4277152;0;0;0;0;0;0;-798.409;0;222.3137;0;True;;False;True;False;True;left;left;;0.2467041;0.5092748;0.4775418;
MW;2023/03/06_14:06:06.477;55.91776;-1.264056;0.9579988;8.66809;-1.182258;-5.960464E-08;8.786825;0;0;0;-0.08284989;1.556046;-0.1210829;19.90496;229.7045;358.6979;0.26297;0;0;0;0;0;0;0.0345695;0.1481652;0.3705368;277.6465;204.709;14.1785;0.1856321;0.1238062;0.04678082;271.5224;272.8767;315.6486;0.1605376;0.0345695;0.1481652;0.3705368;277.6465;204.709;14.1785;-0.61305;0;0;0;0;0;0;-798.0936;0;223.7819;0;True;;False;True;False;True;left;left;;0.2458426;0.530981;0.4523893;
MW;2023/03/06_14:06:06.477;55.93997;-1.266204;0.9580173;8.663628;-1.18595;-5.960464E-08;8.783084;0;0;0;-0.08154193;1.556037;-0.1211967;19.9125;230.2772;358.7599;0.2313574;0;0;0;0;0;0;0.04006004;0.1481168;0.3661759;278.2239;205.8402;15.37667;0.1881037;0.120822;0.04867196;272.4068;255.4782;333.065;-0.1280988;0.04006004;0.1481168;0.3661759;278.2239;205.8402;15.37667;-0.3797615;0;0;0;0;0;0;-797.7929;0;224.9618;0;True;;False;True;False;True;left;left;;0.2337069;0.512671;0.4221568;
MW;2023/03/06_14:06:06.477;55.96216;-1.268828;0.9579521;8.660378;-1.189605;-5.960464E-08;8.779531;0;0;0;-0.08064625;1.555848;-0.1205641;19.92116;230.7735;359.0005;0.1949586;0;0;0;0;0;0;0.04658842;0.1557314;0.3577709;279.3705;210.2793;12.97182;0.1857136;0.1213675;0.04641891;273.5384;240.6705;348.0381;0.07446905;0.04658842;0.1557314;0.3577709;279.3705;210.2793;12.97182;-0.4058538;0;0;0;0;0;0;-797.5121;0;226.0679;0;True;;False;True;False;True;left;left;;0.2265612;0.5106025;0.3956422;
MW;2023/03/06_14:06:06.477;55.98442;-1.271809;0.9579585;8.657819;-1.193303;-5.960464E-08;8.776094;0;0;0;-0.07999958;1.555827;-0.1194793;19.9647;231.1573;359.1081;0.1819768;0;0;0;0;0;0;0.05543327;0.1670737;0.3474674;279.7045;214.7322;11.24422;0.1929598;0.1197884;0.05129623;272.5365;239.0176;349.851;-0.6975885;0.05543327;0.1670737;0.3474674;279.7045;214.7322;11.24422;-0.6012564;0;0;0;0;0;0;-797.2476;0;227.5059;0;True;;False;True;False;True;left;left;;0.229711;0.5226917;0.3961524;
MW;2023/03/06_14:06:06.477;56.00657;-1.274967;0.9577687;8.65573;-1.197129;-5.960464E-08;8.772715;0;0;0;-0.07964896;1.555376;-0.117782;20.02382;231.5172;359.1227;0.1746749;0;0;0;0;0;0;0.06278443;0.1755152;0.3357403;280.6752;215.467;13.16926;0.1948501;0.1196468;0.05410647;272.5416;254.4291;334.4449;-0.4148866;0.06278443;0.1755152;0.3357403;280.6752;215.467;13.16926;0.825343;0;0;0;0;0;0;-796.9892;0;228.856;0;True;;True;True;False;True;left;left;;0.2317842;0.5401086;0.3870282;
MW;2023/03/06_14:06:06.477;56.02871;-1.278734;0.9576151;8.654373;-1.201046;-5.960464E-08;8.769418;0;0;0;-0.07990839;1.555166;-0.1155936;20.27242;231.8279;359.1402;0.1792695;0;0;0;0;0;0;0.07058668;0.1798344;0.324121;279.8568;214.6585;16.4278;0.1977106;0.1192343;0.05714869;272.5;242.3842;346.7639;-0.3651026;0.07058668;0.1798344;0.324121;279.8568;214.6585;16.4278;0.9559539;0;0;0;0;0;0;-796.7388;0;230.2204;0;True;;True;True;False;True;left;left;;0.2329344;0.5605217;0.3712159;
MW;2023/03/06_14:06:06.477;56.05097;-1.283407;0.9575781;8.653339;-1.205054;-5.960464E-08;8.766191;0;0;0;-0.08100189;1.555207;-0.1132357;20.50777;232.1504;359.2461;0.2048861;0;0;0;0;0;0;0.07286513;0.178035;0.3096423;277.5204;215.8751;17.53191;0.2002505;0.1204422;0.05856442;271.9227;228.6902;0.7643746;-0.1273708;0.07286513;0.178035;0.3096423;277.5204;215.8751;17.53191;0.8299907;0;0;0;0;0;0;-796.4949;0;231.4949;0;True;;True;True;False;True;left;left;;0.2317806;0.5759782;0.351144;
MW;2023/03/06_14:06:06.477;56.07315;-1.289072;0.9576621;8.652585;-1.209335;-5.960464E-08;8.762846;0;0;0;-0.08301541;1.555272;-0.110673;20.77256;232.5276;359.2638;0.2400267;0;0;0;0;0;0;0.06519651;0.1774001;0.2876966;277.0105;211.6772;22.90063;0.2059178;0.1192489;0.06246805;272.4943;233.0408;356.6366;-0.2294717;0.06519651;0.1774001;0.2876966;277.0105;211.6772;22.90063;1.423679;0;0;0;0;0;0;-796.2553;0;232.1964;0;True;;True;True;False;True;left;left;;0.2487766;0.6477424;0.347364;
MW;2023/03/06_14:06:06.477;56.09549;-1.295678;0.9575166;8.65168;-1.213926;-5.960464E-08;8.759286;0;0;0;-0.08542432;1.554652;-0.1079928;21.06775;232.9324;359.1489;0.2943415;0;0;0;0;0;0;0.04912269;0.1745641;0.2661886;278.9416;216.2335;18.2258;0.2097452;0.1191819;0.06546426;272.1975;224.0861;5.887733;-0.2154438;0.04912269;0.1745641;0.2661886;278.9416;216.2335;18.2258;1.370743;0;0;0;0;0;0;-796.002;0;232.3112;0;True;;True;True;False;True;left;left;;0.2649158;0.7230416;0.3366216;
MW;2023/03/06_14:06:06.477;56.11758;-1.30311;0.9570925;8.650688;-1.218671;-5.960464E-08;8.755577;0;0;0;-0.08843602;1.553783;-0.105407;21.66322;233.3228;359.2713;0.3375333;0;0;0;0;0;0;0.03536749;0.1628907;0.253592;276.9288;230.2541;3.802649;0.2180239;0.1184583;0.07089734;272.494;252.6716;337.1127;-0.6367722;0.03536749;0.1628907;0.253592;276.9288;230.2541;3.802649;0.8952554;0;0;0;0;0;0;-795.736;0;231.9177;0;True;;False;True;False;True;left;left;;0.2738943;0.7466507;0.3489267;
MW;2023/03/06_14:06:06.477;56.1398;-1.3112;0.9566458;8.649738;-1.223464;-5.960464E-08;8.7518;0;0;0;-0.09200107;1.552533;-0.1024929;22.22501;233.6203;359.6539;0.3604488;0;0;0;0;0;0;0.02022421;0.1479042;0.2410328;273.8706;274.4789;318.8925;0.2220393;0.1192384;0.0765419;272.1859;219.2891;10.75115;-0.2779267;0.02022421;0.1479042;0.2410328;273.8706;274.4789;318.8925;1.138292;0;0;0;0;0;0;-795.4612;0;231.6767;0;True;;False;True;False;True;left;left;;0.2766315;0.761247;0.345279;
MW;2023/03/06_14:06:06.477;56.16201;-1.319674;0.9560463;8.648939;-1.228251;-5.960464E-08;8.748014;0;0;0;-0.09595777;1.551947;-0.09944681;22.74912;233.7856;359.9609;0.379508;0;0;0;0;0;0;0.006680846;0.1366694;0.2268617;275.239;316.9909;275.9482;0.2251699;0.1221626;0.07904673;271.548;241.905;348.6906;-0.3246718;0.006680846;0.1366694;0.2268617;275.239;316.9909;275.9482;1.148632;0;0;0;0;0;0;-795.1833;0;231.7531;0;True;;False;True;False;True;left;left;;0.2770187;0.7754056;0.3326693;
MW;2023/03/06_14:06:06.477;56.18425;-1.328767;0.9559171;8.648068;-1.233025;-5.960464E-08;8.744169;0;0;0;-0.1003105;1.551821;-0.09666303;22.97272;233.9969;359.8562;0.4092667;0;0;0;0;0;0;-0.005097866;0.1283965;0.2154229;277.1283;351.6237;240.5641;0.2314483;0.1211011;0.08307958;271.8417;276.9977;312.458;-0.3826182;-0.005097866;0.1283965;0.2154229;277.1283;351.6237;240.5641;0.8156766;0;0;0;0;0;0;-794.9035;0;230.9082;0;True;;False;True;False;True;left;left;;0.2764576;0.7726784;0.333152;
MW;2023/03/06_14:06:06.477;56.20642;-1.338224;0.9558887;8.646887;-1.237917;-5.960464E-08;8.740216;0;0;0;-0.1051462;1.551729;-0.0939355;22.8833;234.1732;359.5429;0.4114168;0;0;0;0;0;0;-0.02216387;0.1207409;0.2010808;279.6898;10.14745;221.3762;0.2359174;0.1229641;0.08850956;272.2152;247.6769;342.2493;-0.2741677;-0.02216387;0.1207409;0.2010808;279.6898;10.14745;221.3762;0.7986955;0;0;0;0;0;0;-794.6159;0;230.9194;0;True;;False;True;False;True;left;left;;0.2826869;0.7957735;0.3349742;
MW;2023/03/06_14:06:06.477;56.2287;-1.348074;0.9558177;8.645713;-1.242895;-5.960464E-08;8.73615;0;0;0;-0.1101632;1.551358;-0.09107208;22.74932;234.2064;359.3527;0.43652;0;0;0;0;0;0;-0.04049754;0.113626;0.1918807;282.015;21.08841;209.3663;0.2446417;0.1219287;0.09574556;272.4058;201.672;28.47969;-0.6532484;-0.04049754;0.113626;0.1918807;282.015;21.08841;209.3663;0.6305491;0;0;0;0;0;0;-794.3217;0;230.5832;0;True;;False;True;False;True;left;left;;0.2900375;0.8074703;0.3526797;
MW;2023/03/06_14:06:06.477;56.25096;-1.358191;0.9554452;8.644577;-1.247929;-5.960464E-08;8.731957;0;0;0;-0.1153236;1.55033;-0.08776142;22.64978;234.1453;359.3612;0.4522981;0;0;0;0;0;0;-0.05827761;0.1081359;0.1867776;284.0757;30.82634;198.64;0.2530093;0.1235914;0.1042221;272.0506;225.6544;4.393899;-0.5417958;-0.05827761;0.1081359;0.1867776;284.0757;30.82634;198.64;0.6819457;0;0;0;0;0;0;-794.017;0;230.0268;0;True;;False;True;False;True;left;left;;0.2950962;0.809527;0.370858;
MW;2023/03/06_14:06:06.477;56.27308;-1.368188;0.9547383;8.644029;-1.252921;-5.960464E-08;8.72772;0;0;0;-0.1202742;1.548683;-0.08380526;22.80287;234.1832;359.2881;0.4570345;0;0;0;0;0;0;-0.07436085;0.108916;0.1830573;286.1934;107.3025;122.4383;0.2585582;0.126245;0.1084967;272.3078;230.0738;0.6577641;-0.282313;-0.07436085;0.108916;0.1830573;286.1934;107.3025;122.4383;1.423867;0;0;0;0;0;0;-793.7059;0;229.7213;0;True;;False;True;False;True;left;left;;0.2980189;0.8266351;0.3654405;
MW;2023/03/06_14:06:06.477;56.29538;-1.378235;0.9539577;8.64361;-1.258055;-5.960464E-08;8.723321;0;0;0;-0.1251226;1.546966;-0.07975945;23.01736;234.391;359.0904;0.4489654;0;0;0;0;0;0;-0.08067966;0.1029232;0.1875339;287.1992;46.5236;180.8812;0.2693437;0.1234565;0.1146638;272.3562;208.1558;22.7262;-0.4848511;-0.08067966;0.1029232;0.1875339;287.1992;46.5236;180.8812;0.4926902;0;0;0;0;0;0;-793.3845;0;229.2115;0;True;;False;True;False;True;left;left;;0.30273;0.8265905;0.3843295;
MW;2023/03/06_14:06:06.477;56.31751;-1.388035;0.9529082;8.643544;-1.263132;-5.960464E-08;8.718971;0;0;0;-0.1297353;1.544581;-0.07538829;23.19487;234.5614;358.9193;0.4494614;0;0;0;0;0;0;-0.08948076;0.09640431;0.200644;283.7665;40.00028;188.9221;0.2772424;0.1240978;0.1230626;272.0657;242.1863;348.1897;-0.6319611;-0.08948076;0.09640431;0.200644;283.7665;40.00028;188.9221;-1.020121;0;0;0;0;0;0;-793.0601;0;229.7834;0;True;;False;True;False;True;left;left;;0.3037202;0.8167102;0.3981707;
MW;2023/03/06_14:06:06.477;56.33977;-1.397701;0.9517237;8.64377;-1.268101;-5.960464E-08;8.714821;0;0;0;-0.134311;1.542181;-0.07081841;23.53837;234.6678;358.855;0.4356472;0;0;0;0;0;0;-0.08576608;0.106832;0.1990907;279.1537;51.15755;178.6641;0.2835774;0.1256235;0.1250625;272.3711;241.1528;349.2968;-0.444035;-0.08576608;0.106832;0.1990907;279.1537;51.15755;178.6641;0.04994802;0;0;0;0;0;0;-792.7443;0;230.1245;0;True;;False;True;False;True;left;left;;0.2870611;0.7584573;0.3897869;
MW;2023/03/06_14:06:06.477;56.36201;-1.40715;0.9504527;8.644353;-1.272932;-5.960464E-08;8.710888;0;0;0;-0.1389004;1.539764;-0.0661525;23.87701;234.7986;359.0121;0.4250695;0;0;0;0;0;0;-0.08478975;0.1121259;0.1965802;276.2904;51.21473;180.1598;0.2882071;0.1225591;0.1326082;273.0522;236.9279;353.9392;-0.3704893;-0.08478975;0.1121259;0.1965802;276.2904;51.21473;180.1598;0.2967617;0;0;0;0;0;0;-792.4474;0;231.1164;0;True;;False;True;False;True;left;left;;0.2774302;0.7191559;0.390565;
MW;2023/03/06_14:06:06.477;56.3842;-1.416384;0.9494298;8.645164;-1.277627;-5.960464E-08;8.707114;0;0;0;-0.1432747;1.538144;-0.06156681;24.18353;234.8807;359.2557;0.4271694;0;0;0;0;0;0;-0.08695567;0.1154115;0.1935313;273.2388;70.69154;161.2583;0.2953023;0.1259172;0.1389551;274.0492;255.8751;334.7257;-0.4369616;-0.08695567;0.1154115;0.1935313;273.2388;70.69154;161.2583;0.5283146;0;0;0;0;0;0;-792.1684;0;231.2339;0;True;;False;True;False;True;left;left;;0.2702941;0.6868106;0.3943656;
MW;2023/03/06_14:06:06.477;56.40642;-1.425349;0.9488279;8.645909;-1.282157;-5.960464E-08;8.703519;0;0;0;-0.1474419;1.537337;-0.0574065;24.27736;234.8686;359.4193;0.4096308;0;0;0;0;0;0;-0.0895493;0.11607;0.1887574;270.846;83.87698;149.1273;0.2989115;0.1253262;0.1438987;274.5198;269.2587;321.1331;-0.1349708;-0.0895493;0.11607;0.1887574;270.846;83.87698;149.1273;0.4224242;0;0;0;0;0;0;-791.8992;0;231.6543;0;True;;False;True;False;True;left;left;;0.2571517;0.6460269;0.3825797;
MW;2023/03/06_14:06:06.477;56.42852;-1.434111;0.9486353;8.646271;-1.286582;-5.960464E-08;8.700019;0;0;0;-0.1521544;1.537668;-0.0536423;24.14481;234.7405;359.622;0.3861291;0;0;0;0;0;0;-0.08638787;0.1152115;0.1913712;273.482;68.61617;163.7135;0.3047245;0.1262963;0.152751;274.0573;267.0854;323.3508;-0.3134213;-0.08638787;0.1152115;0.1913712;273.482;68.61617;163.7135;-0.1785062;0;0;0;0;0;0;-791.6436;0;231.3342;0;True;;False;True;False;True;left;left;;0.2505275;0.6099603;0.3921498;
MW;2023/03/06_14:06:06.477;56.45074;-1.443526;0.9492657;8.646261;-1.290954;-5.960464E-08;8.696524;0;0;0;-0.1572219;1.539114;-0.05037552;23.88997;234.4202;359.8124;0.4124506;0;0;0;0;0;0;-0.08858728;0.1136422;0.1934705;272.2629;55.96335;176.6572;0.311009;0.1308351;0.1606195;275.2354;253.6493;336.5889;-0.4614035;-0.08858728;0.1136422;0.1934705;272.2629;55.96335;176.6572;-0.6012684;0;0;0;0;0;0;-791.3905;0;231.3861;0;True;;False;True;False;True;left;left;;0.252213;0.6104606;0.3983913;
MW;2023/03/06_14:06:06.477;56.47302;-1.452781;0.9497452;8.645816;-1.295337;-5.960464E-08;8.692945;0;0;0;-0.1618674;1.540104;-0.04733854;23.74636;234.1022;0.02517938;0.4198011;0;0;0;0;0;0;-0.09854531;0.1113117;0.1844969;272.0237;62.5644;169.9096;0.3120694;0.1393704;0.1665955;277.1536;245.884;342.9545;-0.3625929;-0.09854531;0.1113117;0.1844969;272.0237;62.5644;169.9096;-0.0455061;0;0;0;0;0;0;-791.1321;0;230.5964;0;True;;False;True;False;True;left;left;;0.2507243;0.6114715;0.3914254;
MW;2023/03/06_14:06:06.477;56.49525;-1.461265;0.9503466;8.645284;-1.299459;-5.960464E-08;8.689526;0;0;0;-0.1657501;1.541103;-0.0444765;23.78951;233.7334;0.2230316;0.3974285;0;0;0;0;0;0;-0.09986281;0.112308;0.1836109;272.19;61.01581;171.4487;0.3151739;0.1488888;0.1745214;278.8566;248.3616;339.6009;-0.3303941;-0.09986281;0.112308;0.1836109;272.19;61.01581;171.4487;0.07474746;0;0;0;0;0;0;-790.8772;0;230.1092;0;True;;False;True;False;True;left;left;;0.2374078;0.5589464;0.3906847;
MW;2023/03/06_14:06:06.477;56.51754;-1.469085;0.9507929;8.644864;-1.303346;-5.960464E-08;8.686261;0;0;0;-0.1693257;1.542157;-0.04161302;23.69523;233.2978;0.3162208;0.3580674;0;0;0;0;0;0;-0.09853482;0.1124625;0.1844099;272.0798;60.29272;172.2017;0.320841;0.1609113;0.1799686;280.8869;230.9992;356.3993;-0.3450258;-0.09853482;0.1124625;0.1844099;272.0798;60.29272;172.2017;0.02072866;0;0;0;0;0;0;-790.6325;0;229.9335;0;True;;False;True;False;True;left;left;;0.2248901;0.5124657;0.3870949;
MW;2023/03/06_14:06:06.477;56.53969;-1.476208;0.9512578;8.644351;-1.306985;-5.960464E-08;8.683201;0;0;0;-0.1725469;1.542928;-0.03921533;23.42353;232.859;0.2602489;0.3270893;0;0;0;0;0;0;-0.09847987;0.1115589;0.1850662;272.1623;60.18936;172.2979;0.3209227;0.1737645;0.1794696;285.912;229.5261;358.061;0.2459102;-0.09847987;0.1115589;0.1850662;272.1623;60.18936;172.2979;0.05284801;0;0;0;0;0;0;-790.4008;0;230.0435;0;True;;False;True;False;True;left;left;;0.2104176;0.4693423;0.3723281;
MW;2023/03/06_14:06:06.477;56.56187;-1.482655;0.9517874;8.643668;-1.310363;-5.960464E-08;8.680385;0;0;0;-0.175163;1.544257;-0.03715736;23.42671;232.4063;0.06399608;0.3004504;0;0;0;0;0;0;-0.09604669;0.1107421;0.1862168;272.2065;60.73089;171.7626;0.3240277;0.1894505;0.179847;289.5113;232.2941;355.9627;-0.1094062;-0.09604669;0.1107421;0.1862168;272.2065;60.73089;171.7626;-0.2014251;0;0;0;0;0;0;-790.1864;0;230.3146;0;True;;False;True;True;True;right;right;;0.1948157;0.435747;0.3435158;
