dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,
0.0110803,0.5436251,0.138762,-0.1831361,271.5667,260.7594,17.35934,0.6027367,0.2352421,-0.006579995,285.2377,303.85,341.0926,0,0,0,0,0,0,0.2290177,7.450581E-08,-0.04952815,0,281.2129,0,0,0,0,0,0,0,
0.0111555,0.5467179,0.1402624,-0.1829396,272.9438,231.8392,46.82828,0.5927238,0.2264471,-0.005290747,283.1199,306.7025,338.4767,0,0,0,0,0,0,0.2282597,7.450581E-08,-0.04811966,0,281.3663,0,0,0,0,0,0,0,
0.0112506,0.55106,0.1389315,-0.183387,271.3878,243.2765,34.81504,0.5816908,0.213522,-0.001199245,281.1902,311.9315,333.5176,0,0,0,0,0,0,0.2274686,7.450581E-08,-0.04677879,0,281.5154,0,0,0,0,0,0,0,
0.0109915,0.5518775,0.1392858,-0.1843251,273.5937,265.5365,12.4681,0.5713613,0.2067559,0.001974821,279.1442,314.739,330.65,0,0,0,0,0,0,0.2269779,7.450581E-08,-0.0451718,0,281.6451,0,0,0,0,0,0,0,
0.0112675,0.5551794,0.1385267,-0.1831852,273.0421,212.2474,66.91032,0.5604134,0.1954644,0.006664276,277.4238,322.3632,322.9185,0,0,0,0,0,0,0.2267926,7.450581E-08,-0.04334417,0,281.8157,0,0,0,0,0,0,0,
0.0111725,0.5585985,0.1372523,-0.1830679,272.6708,232.24,46.34655,0.5512197,0.1866374,0.01088798,275.6904,332.2221,312.7216,0,0,0,0,0,0,0.2265057,7.450581E-08,-0.04161483,0,281.9763,0,0,0,0,0,0,0,
0.027436,0.5614295,0.1377952,-0.1842422,271.3824,258.1607,20.15359,0.5390983,0.1823163,0.01418591,274.1057,352.4066,292.3598,0,0,0,0,0,0,0.2263735,7.450581E-08,-0.0398499,0,282.1165,0,0,0,0,0,0,0,
0.0053721,0.5646265,0.1380808,-0.184338,273.287,235.8614,42.85278,0.5299661,0.1732702,0.01914024,273.2371,28.05501,256.4132,0,0,0,0,0,0,0.2262756,7.450581E-08,-0.03795201,0,282.2198,0,0,0,0,0,0,0,
0.005104,0.5642564,0.1391795,-0.1835619,272.2223,197.3955,81.47668,0.5256002,0.1659346,0.02098274,273.225,51.62787,232.1703,0,0,0,0,0,0,0.2262756,7.450581E-08,-0.03795201,0,282.2198,0,0,0,0,0,0,0,
0.0062446,0.569474,0.1390798,-0.1838704,274.823,256.7886,21.46322,0.5197082,0.1618478,0.02619338,274.3843,74.14885,209.2911,0,0,0,0,0,0,0.2268652,7.450581E-08,-0.03413736,0,282.2643,0,0,0,0,0,0,0,
0.0111333,0.5741789,0.1397388,-0.1865734,272.6009,229.3999,49.83304,0.5125473,0.1574917,0.02985084,275.4578,88.22286,194.8078,0,0,0,0,0,0,0.2274213,7.450581E-08,-0.03226753,0,282.3199,0,0,0,0,0,0,0,
0.0166392,0.5773664,0.1404898,-0.1859821,270.733,300.0417,337.8819,0.5082473,0.1549029,0.03262913,276.4155,98.77606,184.0168,0,0,0,0,0,0,0.2284229,7.450581E-08,-0.03038843,0,282.3705,0,0,0,0,0,0,0,
0.0056175,0.5820277,0.1421797,-0.1886098,274.53,268.7844,9.319942,0.5029632,0.1496687,0.03651178,277.526,104.2883,178.1866,0,0,0,0,0,0,0.2293802,7.450581E-08,-0.02853515,0,282.3831,0,0,0,0,0,0,0,
0.0110758,0.5863533,0.1414826,-0.190582,272.5538,216.914,62.14775,0.5004922,0.1492949,0.0389514,278.0936,107.6452,174.7566,0,0,0,0,0,0,0.2304567,7.450581E-08,-0.02663403,0,282.3436,0,0,0,0,0,0,0,
0.0112283,0.590287,0.141921,-0.1897409,273.7033,232.334,46.61139,0.4951383,0.1444082,0.041852,278.4506,111.0353,171.2395,0,0,0,0,0,0,0.2315154,7.450581E-08,-0.02476325,0,282.2825,0,0,0,0,0,0,0,
0.010947,0.5954247,0.1429212,-0.190565,272.3025,260.1916,17.91877,0.4890844,0.1409938,0.04426825,278.5339,113.3198,168.8912,0,0,0,0,0,0,0.2325764,7.450581E-08,-0.02286028,0,282.2253,0,0,0,0,0,0,0,
0.0110986,0.6004355,0.1431923,-0.1911238,273.2856,248.6627,29.97437,0.4896904,0.1412358,0.04619789,278.3974,114.2962,167.9315,0,0,0,0,0,0,0.2336142,7.450581E-08,-0.02085671,0,282.1219,0,0,0,0,0,0,0,
0.0111567,0.6024585,0.1484206,-0.1892341,272.0326,236.2799,42.29602,0.4826248,0.1379595,0.04964411,278.2826,114.4635,167.7373,0,0,0,0,0,0,0.2347648,7.450581E-08,-0.01885023,0,282.0599,0,0,0,0,0,0,0,
0.0112168,0.6100159,0.1515303,-0.1905464,272.8127,229.0672,49.75356,0.4843985,0.1389492,0.05122769,278.0421,112.8322,169.5084,0,0,0,0,0,0,0.2360555,7.450581E-08,-0.01683836,0,281.9542,0,0,0,0,0,0,0,
0.0111586,0.614506,0.1532037,-0.1907717,272.9543,225.1924,53.71798,0.4749362,0.1464655,0.05136478,276.2918,110.2656,172.0619,0,0,0,0,0,0,0.2373685,7.450581E-08,-0.0147758,0,281.8484,0,0,0,0,0,0,0,
0.027419,0.6189981,0.1548784,-0.1909969,273.1089,221.6899,57.30999,0.4765495,0.1443467,0.05320024,273.1317,102.7715,179.768,0,0,0,0,0,0,0.2387765,7.450581E-08,-0.01270175,0,281.725,0,0,0,0,0,0,0,
0.0051921,0.6234882,0.1565523,-0.1912216,273.2739,218.5349,60.55465,0.4798245,0.1378238,0.05403256,272.9912,92.70969,189.7271,0,0,0,0,0,0,0.2403014,7.450581E-08,-0.01052367,0,281.5748,0,0,0,0,0,0,0,
0.0049622,0.6428573,0.1795576,-0.1922337,273.9005,253.1318,25.35463,0.4761807,0.1417682,0.05358922,273.6946,95.46656,187.3843,0,0,0,0,0,0,0.2403014,7.450581E-08,-0.01052367,0,281.5748,0,0,0,0,0,0,0,
0.006805,0.6499732,0.1862712,-0.1918287,272.8469,248.2854,30.56735,0.4805496,0.1426628,0.05314791,270.7778,111.6238,171.4849,0,0,0,0,0,0,0.2432153,7.450581E-08,-0.006177581,0,281.2212,0,0,0,0,0,0,0,
0.0110304,0.6592796,0.1957595,-0.1908363,274.4047,275.8163,2.11201,0.4913038,0.1403821,0.04874814,271.9004,233.7467,49.67855,0,0,0,0,0,0,0.2447496,7.450581E-08,-0.00388591,0,281.0389,0,0,0,0,0,0,0,
0.0109805,0.6676757,0.2043269,-0.1912149,271.9317,287.0976,351.6697,0.4992355,0.1411593,0.04461491,272.6375,160.0143,123.4283,0,0,0,0,0,0,0.2462531,7.450581E-08,-0.00157328,0,280.8657,0,0,0,0,0,0,0,
0.011193,0.6667082,0.207469,-0.1884681,273.0682,233.0945,46.25976,0.5073359,0.1385067,0.04437923,273.6316,115.815,168.1638,0,0,0,0,0,0,0.2475827,7.450581E-08,0.000815969,0,280.7036,0,0,0,0,0,0,0,
0.0112949,0.6704614,0.1929731,-0.2019151,274.2141,257.3008,21.66015,0.5105689,0.1407456,0.04092503,271.6786,168.1122,116.4317,0,0,0,0,0,0,0.2488355,7.450581E-08,0.003365953,0,280.5232,0,0,0,0,0,0,0,
0.0109086,0.6800044,0.2019649,-0.2038964,274.1069,260.1119,18.43511,0.5233035,0.1392667,0.03802431,272.382,160.6795,123.0976,0,0,0,0,0,0,0.2501876,7.450581E-08,0.005872436,0,280.3593,0,0,0,0,0,0,0,
0.0110708,0.686368,0.2088261,-0.2043715,274.9241,253.2958,25.46058,0.5182854,0.135006,0.03841913,272.7988,151.6891,132.1678,0,0,0,0,0,0,0.2514856,7.450581E-08,0.008505972,0,280.1855,0,0,0,0,0,0,0,
0.0112034,0.6953909,0.21857,-0.2064519,274.2717,257.1756,21.50247,0.5217156,0.136718,0.03688645,273.0118,150.2836,133.6441,0,0,0,0,0,0,0.2527566,7.450581E-08,0.01105161,0,280.0089,0,0,0,0,0,0,0,
0.0110927,0.7042077,0.2258515,-0.2064474,274.7464,244.2615,34.84845,0.5252652,0.134618,0.03569806,272.681,169.5251,114.3374,0,0,0,0,0,0,0.2540316,7.450581E-08,0.01369388,0,279.8705,0,0,0,0,0,0,0,
0.0111099,0.7123826,0.2332699,-0.2066799,273.9702,260.1317,18.37817,0.5343139,0.1351461,0.03389883,272.8551,169.2844,114.9619,0,0,0,0,0,0,0.2553044,7.450581E-08,0.01627733,0,279.7183,0,0,0,0,0,0,0,
0.0113479,0.6767321,0.1976864,-0.2090076,277.5626,261.4667,17.40626,0.5375829,0.1346099,0.033867,272.301,157.6913,126.1592,0,0,0,0,0,0,0.2565414,7.450581E-08,0.01886224,0,279.5777,0,0,0,0,0,0,0,
0.0273015,0.6945379,0.1767912,-0.2022558,276.4088,261.6667,16.43594,0.5422285,0.1341951,0.03304958,272.0142,161.125,123.2514,0,0,0,0,0,0,0.2577218,7.450581E-08,0.021391,0,279.4375,0,0,0,0,0,0,0,
0.0053043,0.6896257,0.1737843,-0.2000195,277.7055,273.8503,3.521706,0.543016,0.133281,0.0352602,271.8741,153.8374,130.4355,0,0,0,0,0,0,0.2587822,7.450581E-08,0.02390487,0,279.2809,0,0,0,0,0,0,0,
0.0053467,0.6952713,0.1805305,-0.200145,278.3831,266.9965,10.17589,0.5438302,0.1229973,0.03629279,272.2057,153.5768,130.6777,0,0,0,0,0,0,0.2587822,7.450581E-08,0.02390487,0,279.2809,0,0,0,0,0,0,0,
0.0060537,0.6973691,0.1788144,-0.199263,279.7068,272.5375,4.266619,0.5470238,0.1325762,0.03627193,275.7615,99.70354,184.1698,0,0,0,0,0,0,0.2609394,7.450581E-08,0.0286589,0,278.8633,0,0,0,0,0,0,0,
0.01132,0.7011697,0.1815968,-0.2023156,281.2546,273.2178,3.752492,0.5396926,0.1293991,0.04153621,270.2691,92.53899,190.4926,0,0,0,0,0,0,0.2620361,7.450581E-08,0.03084389,0,278.627,0,0,0,0,0,0,0,
0.010933,0.7010875,0.1919758,-0.2028736,284.3787,273.5031,3.014387,0.5296617,0.135818,0.04444158,275.4215,143.8976,141.073,0,0,0,0,0,0,0.2630587,7.450581E-08,0.03294433,0,278.3835,0,0,0,0,0,0,0,
0.0112101,0.7009215,0.2005727,-0.2072289,289.7829,269.062,7.825986,0.5300295,0.1363811,0.04215086,278.3913,115.2363,168.9834,0,0,0,0,0,0,0.264081,7.450581E-08,0.03503014,0,278.0938,0,0,0,0,0,0,0,
0.0112496,0.7032821,0.2105639,-0.2077938,291.683,268.017,8.940928,0.5283656,0.1326361,0.04492652,271.3899,122.984,158.4342,0,0,0,0,0,0,0.265216,7.450581E-08,0.03698052,0,277.8256,0,0,0,0,0,0,0,
0.0107509,0.7051709,0.213336,-0.2057673,289.9673,273.7577,3.419357,0.5159104,0.1364479,0.04414034,272.0401,159.3783,125.3064,0,0,0,0,0,0,0.2664939,7.450581E-08,0.03883575,0,277.5168,0,0,0,0,0,0,0,
0.0113009,0.7044508,0.2217743,-0.2057981,292.9626,273.0777,4.142758,0.515662,0.1303353,0.04488611,274.2907,117.7122,166.1756,0,0,0,0,0,0,0.2678611,7.450581E-08,0.0406866,0,277.2068,0,0,0,0,0,0,0,
0.0109576,0.7074888,0.2230756,-0.2068429,293.8566,275.6593,1.385025,0.4823555,0.1514354,0.04877222,274.523,129.4966,155.7552,0,0,0,0,0,0,0.2693217,7.450581E-08,0.04240259,0,276.9236,0,0,0,0,0,0,0,
0.0110724,0.7047808,0.2276673,-0.2068073,291.6868,275.8471,1.576689,0.4714223,0.148767,0.05112588,274.0203,127.2141,157.1502,0,0,0,0,0,0,0.2707824,7.450581E-08,0.04408348,0,276.66,0,0,0,0,0,0,0,
0.0111033,0.7044494,0.2335482,-0.2063278,293.3752,275.6553,1.677617,0.463254,0.1416478,0.0540179,273.8841,131.5834,152.0043,0,0,0,0,0,0,0.2721747,7.450581E-08,0.04576673,0,276.3793,0,0,0,0,0,0,0,
0.0113443,0.7028203,0.2411716,-0.2033629,294.3358,277.7865,359.6919,0.4555247,0.1402173,0.05553734,274.3664,132.813,150.9625,0,0,0,0,0,0,0.2735703,7.450581E-08,0.0472532,0,276.1537,0,0,0,0,0,0,0,
0.0278992,0.7014475,0.2499771,-0.2033935,295.3321,277.9171,0.1462774,0.4460106,0.139914,0.0556258,274.9524,141.533,141.9193,0,0,0,0,0,0,0.2750479,7.450581E-08,0.04869512,0,275.9779,0,0,0,0,0,0,0,
0.0054245,0.6954284,0.2621944,-0.2055738,296.6109,277.5533,0.7234441,0.4400841,0.1371598,0.05644047,274.3548,143.1924,139.9908,0,0,0,0,0,0,0.2765793,7.450581E-08,0.04997307,0,275.8064,0,0,0,0,0,0,0,
0.0050235,0.6954284,0.2621944,-0.2055738,296.6109,277.5533,0.7234441,0.4400841,0.1371598,0.05644047,274.3548,143.1924,139.9908,0,0,0,0,0,0,0.2765793,7.450581E-08,0.04997307,0,275.8064,0,0,0,0,0,0,0,
0.005839,0.6914978,0.2688727,-0.2064912,297.6315,276.4732,2.454197,0.4764236,0.1614947,0.05153513,275.4565,138.1184,145.4539,0,0,0,0,0,0,0.2795623,7.450581E-08,0.05219249,0,275.4685,0,0,0,0,0,0,0,
0.0113459,0.686033,0.276185,-0.2079849,298.0874,279.4445,0.6632897,0.4735502,0.1611183,0.05125606,274.9217,134.9843,148.183,0,0,0,0,0,0,0.2809777,7.450581E-08,0.05321735,0,275.3069,0,0,0,0,0,0,0,
0.0108828,0.6782866,0.2822077,-0.2092252,302.2199,277.7889,2.817437,0.472562,0.1372492,0.02420104,275.5055,143.2345,139.7572,0,0,0,0,0,0,0.2822661,7.450581E-08,0.05424038,0,275.1035,0,0,0,0,0,0,0,
0.0110728,0.6753128,0.2856741,-0.2105119,303.2964,277.0358,4.199538,0.4708881,0.1354597,0.02272844,275.7137,142.5233,140.4319,0,0,0,0,0,0,0.2834806,7.450581E-08,0.05512352,0,274.8901,0,0,0,0,0,0,0,
0.0110902,0.6698253,0.2885497,-0.2119188,303.4991,277.3257,4.811593,0.4675043,0.1347778,0.02175617,275.5188,142.7576,140.0757,0,0,0,0,0,0,0.2846487,7.450581E-08,0.05593689,0,274.7416,0,0,0,0,0,0,0,
0.0112363,0.6664627,0.2837391,-0.2148262,303.7119,276.6604,5.988214,0.5161188,0.1199589,0.03853667,276.2069,137.2094,146.6977,0,0,0,0,0,0,0.2856793,7.450581E-08,0.05659375,0,274.5776,0,0,0,0,0,0,0,
0.0108992,0.6631732,0.2818048,-0.2168323,303.1408,275.6143,7.612982,0.5302265,0.1282675,0.03476286,276.7075,132.5268,151.2166,0,0,0,0,0,0,0.2866513,7.450581E-08,0.05720615,0,274.412,0,0,0,0,0,0,0,
0.0112265,0.6620877,0.2783732,-0.2174876,300.9838,275.6486,8.096746,0.5333884,0.1272526,0.03284645,276.5365,129.7556,153.7688,0,0,0,0,0,0,0.2874525,7.450581E-08,0.05754196,0,274.3079,0,0,0,0,0,0,0,
0.0110439,0.6559665,0.274121,-0.2175802,300.3463,276.405,7.880713,0.5387363,0.1251147,0.03200603,276.8586,132.9526,151.1129,0,0,0,0,0,0,0.2882152,7.450581E-08,0.05789586,0,274.1896,0,0,0,0,0,0,0,
0.0111934,0.6489,0.271553,-0.2167336,300.7871,277.3265,7.121575,0.5491056,0.127996,0.02365363,276.5298,125.6673,157.5209,0,0,0,0,0,0,0.2888773,7.450581E-08,0.05803601,0,274.0484,0,0,0,0,0,0,0,
0.0113978,0.6418958,0.2705934,-0.2154649,300.5437,278.1743,6.579443,0.5535946,0.1285095,0.02593088,277.243,135.6741,148.4235,0,0,0,0,0,0,0.289458,7.450581E-08,0.05811532,0,273.9183,0,0,0,0,0,0,0,
0.0272368,0.6355984,0.2637637,-0.2145253,299.4411,279.1542,5.706259,0.5603106,0.1293867,0.02373445,276.6721,131.3676,152.0567,0,0,0,0,0,0,0.2899598,7.450581E-08,0.05792784,0,273.7781,0,0,0,0,0,0,0,
0.0052269,0.6265669,0.2601862,-0.2147161,298.4856,278.9844,5.693437,0.5647852,0.1323814,0.02421677,275.6852,128.6904,154.7644,0,0,0,0,0,0,0.2904271,7.450581E-08,0.0577478,0,273.6502,0,0,0,0,0,0,0,
0.0046257,0.6204338,0.2535768,-0.2138489,297.1678,278.2904,6.159682,0.5701766,0.1330745,0.02236378,276.4799,122.8267,160.3931,0,0,0,0,0,0,0.2904271,7.450581E-08,0.0577478,0,273.6502,0,0,0,0,0,0,0,
0.0069816,0.6088521,0.2480407,-0.215039,295.774,277.3264,6.845123,0.5686729,0.1337867,0.02421653,276.5452,127.3304,156.1443,0,0,0,0,0,0,0.2911804,7.450581E-08,0.05709736,0,273.522,0,0,0,0,0,0,0,
0.0111391,0.6023197,0.2452135,-0.2158751,294.5476,276.4567,7.561537,0.5748115,0.1331744,0.02179694,275.6958,126.8608,156.1445,0,0,0,0,0,0,0.2914741,7.450581E-08,0.05664549,0,273.5213,0,0,0,0,0,0,0,
0.0109876,0.5964088,0.2370856,-0.2150776,292.4588,275.871,8.06916,0.5748689,0.1367264,0.02384233,275.6196,130.2379,153.4012,0,0,0,0,0,0,0.2916244,7.450581E-08,0.0560348,0,273.563,0,0,0,0,0,0,0,
0.0113999,0.5878127,0.2300406,-0.2159641,290.1156,275.3421,8.685517,0.577122,0.1370187,0.02296722,274.8857,124.4728,159.0422,0,0,0,0,0,0,0.2917363,7.450581E-08,0.0554158,0,273.5928,0,0,0,0,0,0,0,
0.0107805,0.5785978,0.2216971,-0.2158417,287.7621,275.5889,8.719087,0.579529,0.1395578,0.02152133,274.8744,131.1015,152.3058,0,0,0,0,0,0,0.2917906,7.450581E-08,0.05466168,0,273.6358,0,0,0,0,0,0,0,
0.0112243,0.5691826,0.214294,-0.2163074,285.8019,275.5384,8.939892,0.5845532,0.1392465,0.02011287,275.6749,133.6013,149.9454,0,0,0,0,0,0,0.2918066,7.450581E-08,0.05384965,0,273.67,0,0,0,0,0,0,0,
0.011047,0.5592599,0.203882,-0.2158877,283.7376,276.35,8.616463,0.5870168,0.1388466,0.02051365,275.291,131.8123,151.7174,0,0,0,0,0,0,0.2917222,7.450581E-08,0.05286661,0,273.7429,0,0,0,0,0,0,0,
0.0112443,0.5477586,0.1975853,-0.2157714,281.7703,277.8541,7.464469,0.5930603,0.1390009,0.01898253,275.572,131.8371,151.8534,0,0,0,0,0,0,0.2916046,7.450581E-08,0.05175979,0,273.8256,0,0,0,0,0,0,0,
0.010973,0.5365343,0.1885219,-0.2160671,280.0287,284.402,1.102222,0.5940156,0.1357508,0.01696849,274.9641,123.876,158.9886,0,0,0,0,0,0,0.2914688,7.450581E-08,0.05056598,0,273.9374,0,0,0,0,0,0,0,
0.0111754,0.5245063,0.1829443,-0.2171513,279.0266,278.8474,7.053914,0.5987229,0.1361897,0.01733303,274.8109,133.7589,149.7086,0,0,0,0,0,0,0.2912666,7.450581E-08,0.04929803,0,274.0728,0,0,0,0,0,0,0,
0.011461,0.5143001,0.1760027,-0.2170285,276.795,284.2495,2.249657,0.6023962,0.1368992,0.01617587,275.2837,120.0473,162.8743,0,0,0,0,0,0,0.2910556,7.450581E-08,0.04786603,0,274.254,0,0,0,0,0,0,0,
0.0272776,0.5031822,0.1723416,-0.2175391,275.0595,285.8811,0.907101,0.6114185,0.136781,0.01368797,274.3436,117.7774,164.7029,0,0,0,0,0,0,0.2908046,7.450581E-08,0.0462993,0,274.4271,0,0,0,0,0,0,0,
0.005128,0.4922926,0.1667798,-0.2174827,274.0264,288.3989,358.7746,0.6148195,0.1359181,0.0130502,275.3309,130.2859,153.5309,0,0,0,0,0,0,0.2905288,7.450581E-08,0.04474451,0,274.571,0,0,0,0,0,0,0,
0.0048203,0.4821199,0.1653097,-0.2155868,272.7555,293.2797,354.3169,0.616004,0.1362433,0.01179159,275.4462,131.933,151.5841,0,0,0,0,0,0,0.2905288,7.450581E-08,0.04474451,0,274.571,0,0,0,0,0,0,0,
0.0066799,0.4726609,0.159904,-0.2143602,271.6935,302.5392,345.4716,0.6233397,0.1384032,0.008423924,274.8511,125.2536,157.8926,0,0,0,0,0,0,0.290156,7.450581E-08,0.04125172,0,274.8788,0,0,0,0,0,0,0,
0.011268,0.4637434,0.1563373,-0.2137495,270.8483,328.7657,319.5465,0.6311033,0.1355979,0.006568074,274.7319,123.4171,159.5242,0,0,0,0,0,0,0.2899608,7.450581E-08,0.03932332,0,275.0083,0,0,0,0,0,0,0,
0.0111308,0.4561723,0.152211,-0.2126198,270.7473,49.39759,239.2416,0.6342609,0.13745,0.002143979,273.8973,107.7151,174.4102,0,0,0,0,0,0,0.2898088,7.450581E-08,0.03738669,0,275.1844,0,0,0,0,0,0,0,
0.0110321,0.4493889,0.148818,-0.2119392,271.4894,78.14584,210.7735,0.6390646,0.135134,0.003868222,274.5324,128.8873,154.3935,0,0,0,0,0,0,0.2895646,7.450581E-08,0.0353065,0,275.366,0,0,0,0,0,0,0,
0.0113122,0.4433464,0.1470029,-0.2113361,272.0798,85.83736,203.3415,0.6312516,0.1346118,0.005077839,275.2609,129.0975,154.7769,0,0,0,0,0,0,0.2893993,7.450581E-08,0.03303455,0,275.5743,0,0,0,0,0,0,0,
0.0109527,0.4371359,0.1444237,-0.2108964,272.4802,90.1316,199.3152,0.6371846,0.1370883,0.001662612,274.7612,127.4217,155.8422,0,0,0,0,0,0,0.2892212,7.450581E-08,0.03070765,0,275.8169,0,0,0,0,0,0,0,
0.0114298,0.4324435,0.1439621,-0.210014,272.2302,88.39407,201.2748,0.6413882,0.1367803,0.0003429651,275.293,131.1953,152.3813,0,0,0,0,0,0,0.2890365,7.450581E-08,0.02829204,0,276.0653,0,0,0,0,0,0,0,
0.0109193,0.4290789,0.1436846,-0.2088039,272.2159,77.25002,212.6044,0.6409976,0.138341,0.000784874,275.0677,126.9283,156.3571,0,0,0,0,0,0,0.2888255,7.450581E-08,0.02568721,0,276.3082,0,0,0,0,0,0,0,
0.0111867,0.4260848,0.1456182,-0.2072791,272.2207,49.00376,241.0278,0.6401641,0.1410358,8.535385E-05,274.5418,127.2447,155.764,0,0,0,0,0,0,0.2886378,7.450581E-08,0.02293227,0,276.6008,0,0,0,0,0,0,0,
0.0110602,0.4225188,0.1460588,-0.206691,272.8993,28.3328,261.7993,0.6414592,0.1368065,-0.002394676,274.826,129.471,153.7807,0,0,0,0,0,0,0.2885423,7.450581E-08,0.02019465,0,276.8742,0,0,0,0,0,0,0,
0.0112411,0.4187108,0.1517727,-0.2068994,273.3934,352.6593,297.4974,0.6538451,0.1375682,-0.00289619,274.8288,127.8035,155.5821,0,0,0,0,0,0,0.288443,7.450581E-08,0.0172298,0,277.1653,0,0,0,0,0,0,0,
0.0274207,0.4183444,0.1561248,-0.2049863,276.8329,294.3678,355.4492,0.6644518,0.1379168,-0.004889488,275.2205,125.9328,157.7046,0,0,0,0,0,0,0.2882322,7.450581E-08,0.01422831,0,277.4727,0,0,0,0,0,0,0,
0.0052388,0.4210505,0.1525099,-0.2082778,274.7388,295.6875,353.5624,0.6690404,0.1389549,-0.006720185,275.3276,125.3764,158.0989,0,0,0,0,0,0,0.2879693,7.450581E-08,0.01114488,0,277.7509,0,0,0,0,0,0,0,
0.004893,0.4230033,0.1476445,-0.2063214,276.2325,245.9117,45.38976,0.6723433,0.137007,-0.008513808,275.0403,127.4759,156.1154,0,0,0,0,0,0,0.2879693,7.450581E-08,0.01114488,0,277.7509,0,0,0,0,0,0,0,
0.0066757,0.4256264,0.1413486,-0.205026,272.4762,5.933916,282.2167,0.6773524,0.1361442,-0.01003802,274.833,126.4568,156.7254,0,0,0,0,0,0,0.2871228,7.450581E-08,0.004854372,0,278.363,0,0,0,0,0,0,0,
0.0111582,0.4277107,0.142103,-0.2064564,271.0767,268.4591,19.73481,0.6837571,0.1348367,-0.01195776,274.645,134.1384,149.4951,0,0,0,0,0,0,0.2864552,7.450581E-08,0.001717452,0,278.6207,0,0,0,0,0,0,0,
0.0112589,0.4308603,0.1483164,-0.2067345,273.4455,217.1748,71.3591,0.6868594,0.1355689,-0.01158679,274.7598,124.5884,158.8113,0,0,0,0,0,0,0.2858165,7.450581E-08,-0.001500401,0,278.9117,0,0,0,0,0,0,0,
0.0110055,0.4343899,0.1453753,-0.2027045,275.8958,283.6583,3.039205,0.6963916,0.1363432,-0.01657069,274.8088,132.1796,151.2848,0,0,0,0,0,0,0.2851228,7.450581E-08,-0.004778733,0,279.2063,0,0,0,0,0,0,0,
0.0110329,0.4375193,0.1412425,-0.2042123,274.0145,289.8002,357.3957,0.7007012,0.1359203,-0.01818359,275.2112,132.0722,152.0683,0,0,0,0,0,0,0.2844763,7.450581E-08,-0.00812082,0,279.4736,0,0,0,0,0,0,0,
0.0112529,0.4437091,0.1379783,-0.2071227,272.6317,290.9071,355.8608,0.7065439,0.1357992,-0.0180949,274.7151,133.4102,150.2414,0,0,0,0,0,0,0.2837396,7.450581E-08,-0.01154749,0,279.8081,0,0,0,0,0,0,0,
0.0109671,0.4464635,0.1352658,-0.2113751,270.1978,98.25519,189.3514,0.7116215,0.1367435,-0.02093422,274.7548,136.9738,146.8934,0,0,0,0,0,0,0.2830016,7.450581E-08,-0.01493022,0,280.149,0,0,0,0,0,0,0,
0.0111406,0.4439455,0.1365612,-0.2142286,272.0458,277.7753,10.0532,0.7123799,0.1407223,-0.02263033,274.5005,136.7021,147.8863,0,0,0,0,0,0,0.2821144,7.450581E-08,-0.01830056,0,280.4847,0,0,0,0,0,0,0,
0.0111815,0.4479692,0.134239,-0.2158237,276.4627,265.6338,21.98576,0.7154386,0.139817,-0.02476883,274.6577,138.4102,145.6245,0,0,0,0,0,0,0.2811563,7.450581E-08,-0.02165889,0,280.8175,0,0,0,0,0,0,0,
0.0110854,0.4517173,0.1283238,-0.2172973,271.1068,237.1898,50.32932,0.7193339,0.1413898,-0.02674115,274.393,143.241,140.9884,0,0,0,0,0,0,0.2799491,7.450581E-08,-0.02495089,0,281.1119,0,0,0,0,0,0,0,
0.011174,0.4558673,0.1353352,-0.218962,272.8613,269.7889,17.81465,0.7217197,0.1409039,-0.0282383,274.3446,158.8318,125.6155,0,0,0,0,0,0,0.2787014,7.450581E-08,-0.02816358,0,281.3945,0,0,0,0,0,0,0,
0.0273851,0.4582863,0.1336992,-0.219784,273.5217,270.0565,17.45864,0.7283986,0.141928,-0.03094327,273.9315,161.224,123.3501,0,0,0,0,0,0,0.2773913,7.450581E-08,-0.03130716,0,281.6256,0,0,0,0,0,0,0,
0.0051977,0.4657829,0.1372585,-0.2200327,272.7104,298.0331,349.1598,0.7348044,0.1423256,-0.03386474,273.6422,160.0249,125.0577,0,0,0,0,0,0,0.2760961,7.450581E-08,-0.03443379,0,281.8454,0,0,0,0,0,0,0,
0.0047981,0.4679739,0.1367702,-0.220094,270.9772,250.2624,37.80355,0.7359314,0.1427848,-0.03442514,273.8686,168.2807,116.6497,0,0,0,0,0,0,0.2760961,7.450581E-08,-0.03443379,0,281.8454,0,0,0,0,0,0,0,
0.0067934,0.4693974,0.1329668,-0.2227786,271.8118,280.9833,6.414526,0.7480173,0.1465294,-0.03793442,273.461,177.8063,107.2587,0,0,0,0,0,0,0.2737976,7.450581E-08,-0.04049458,0,282.2497,0,0,0,0,0,0,0,
0.0113657,0.4777926,0.1371746,-0.2245265,272.1548,279.9693,7.098205,0.7515759,0.1529744,-0.03882825,273.7666,193.3562,92.00569,0,0,0,0,0,0,0.2728208,7.450581E-08,-0.04331593,0,282.4553,0,0,0,0,0,0,0,
